1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
2934.3680 	EXP 	text_5: autoDraw = True
2934.3680 	EXP 	text_5: autoDraw = False
2934.3680 	EXP 	text_5: autoDraw = False
2934.3680 	EXP 	image_3: autoDraw = True
2934.3680 	EXP 	image_3: autoDraw = False
2934.3680 	EXP 	image_3: autoDraw = False
2934.3680 	EXP 	back: image = 'materials/situations/8.PNG'
2934.3680 	EXP 	back: autoDraw = True
2935.7842 	DATA 	Mouse: Left button down, pos=(1004,487)
2935.8099 	EXP 	back: autoDraw = False
2935.8099 	EXP 	predictp: image = 'materials/happyreason/8.PNG'
2935.8099 	EXP 	predictp: autoDraw = True
2935.9546 	DATA 	Mouse:  Left button up, pos=(1004,487)
2937.2630 	DATA 	Mouse: Left button down, pos=(1004,487)
2937.2878 	EXP 	predictp: autoDraw = False
2937.2878 	EXP 	predictp_2: image = 'materials/goodpropose/8.PNG'
2937.2878 	EXP 	predictp_2: autoDraw = True
2937.4237 	DATA 	Mouse:  Left button up, pos=(1004,487)
2939.5924 	EXP 	predictp_2: autoDraw = False
2939.5924 	EXP 	text: height = 0.04
2939.5924 	EXP 	text: height = 0.04
2939.5924 	EXP 	text: height = 0.04
2939.5924 	EXP 	text: text = '赵智默默离开。挥手那人'
2939.5924 	EXP 	text: autoDraw = True
2942.6046 	EXP 	text: autoDraw = False
2942.6046 	EXP 	predictp_3: image = 'materials/happyending/8.PNG'
2942.6046 	EXP 	predictp_3: autoDraw = True
2944.1901 	DATA 	Mouse: Left button down, pos=(1122,458)
2944.4471 	DATA 	Mouse:  Left button up, pos=(1122,458)
2944.9024 	EXP 	predictp_3: autoDraw = False
2944.9024 	EXP 	slider: markerPos = None
2944.9024 	EXP 	slider: markerPos = 4
2944.9024 	EXP 	text_3: height = 0.05
2944.9024 	EXP 	text_3: height = 0.05
2944.9024 	EXP 	text_3: height = 0.05
2944.9024 	EXP 	text_3: text = '赵智默默离开这种行为是：'
2944.9024 	EXP 	slider: autoDraw = True
2944.9024 	EXP 	text_2: autoDraw = True
2944.9024 	EXP 	text_3: autoDraw = True
2944.9024 	EXP 	text_4: autoDraw = True
2947.7364 	DATA 	Mouse: Left button down, pos=(1328,460)
2947.7668 	EXP 	slider: markerPos = 4.1875
2947.7842 	EXP 	slider: markerPos = 4.1875
2947.8039 	EXP 	slider: markerPos = 4.1875
2947.8226 	EXP 	slider: markerPos = 4.1875
2947.8353 	EXP 	slider: markerPos = 4.1875
2947.8499 	EXP 	slider: markerPos = 4.1875
2947.8639 	EXP 	slider: markerPos = 4.1875
2947.8790 	EXP 	slider: markerPos = 4.1875
2947.8826 	DATA 	Mouse:  Left button up, pos=(1316,483)
2947.8980 	EXP 	slider: markerPos = 4.1875
2947.9083 	EXP 	slider: autoDraw = False
2947.9083 	EXP 	text_2: autoDraw = False
2947.9083 	EXP 	text_3: autoDraw = False
2947.9083 	EXP 	text_4: autoDraw = False
2947.9083 	EXP 	text_6: autoDraw = True
2952.9080 	EXP 	New trial (rep=0, index=111): {'name': '刘莎', 'behave': '刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时', 'evaluation': '刘莎把绳索卖给顾客这种行为：', 'number': 30, 'cond': 'badPsadE', 'situation': 'materials/situations/30.PNG', 'reason': 'materials/sadreason/30.PNG', 'propose': 'materials/badpropose/30.PNG', 'ending': 'materials/sadending/30.PNG'}
2952.9356 	EXP 	text_6: autoDraw = False
2952.9356 	EXP 	text_6: autoDraw = False
2952.9356 	EXP 	text_5: autoDraw = True
2952.9356 	EXP 	text_5: autoDraw = False
2952.9356 	EXP 	text_5: autoDraw = False
2952.9356 	EXP 	image_3: autoDraw = True
2952.9356 	EXP 	image_3: autoDraw = False
2952.9356 	EXP 	image_3: autoDraw = False
2952.9356 	EXP 	back: image = 'materials/situations/30.PNG'
2952.9356 	EXP 	back: autoDraw = True
2954.6200 	DATA 	Mouse: Left button down, pos=(1316,483)
2954.6464 	EXP 	back: autoDraw = False
2954.6464 	EXP 	predictp: image = 'materials/sadreason/30.PNG'
2954.6464 	EXP 	predictp: autoDraw = True
2954.8325 	DATA 	Mouse:  Left button up, pos=(1316,483)
2956.2098 	DATA 	Mouse: Left button down, pos=(1316,483)
2956.2431 	EXP 	predictp: autoDraw = False
2956.2431 	EXP 	predictp_2: image = 'materials/badpropose/30.PNG'
2956.2431 	EXP 	predictp_2: autoDraw = True
2956.3767 	DATA 	Mouse:  Left button up, pos=(1316,483)
2958.5506 	EXP 	predictp_2: autoDraw = False
2958.5506 	EXP 	text: height = 0.04
2958.5506 	EXP 	text: height = 0.04
2958.5506 	EXP 	text: height = 0.04
2958.5506 	EXP 	text: text = '刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时'
2958.5506 	EXP 	text: autoDraw = True
2958.5614 	DATA 	Mouse: Left button down, pos=(1291,496)
2958.7577 	DATA 	Mouse:  Left button up, pos=(1291,496)
2961.5554 	EXP 	text: autoDraw = False
2961.5554 	EXP 	predictp_3: image = 'materials/sadending/30.PNG'
2961.5554 	EXP 	predictp_3: autoDraw = True
2963.8585 	EXP 	predictp_3: autoDraw = False
2963.8585 	EXP 	slider: markerPos = None
2963.8585 	EXP 	slider: markerPos = 4
2963.8585 	EXP 	text_3: height = 0.05
2963.8585 	EXP 	text_3: height = 0.05
2963.8585 	EXP 	text_3: height = 0.05
2963.8585 	EXP 	text_3: text = '刘莎把绳索卖给顾客这种行为：'
2963.8585 	EXP 	slider: autoDraw = True
2963.8585 	EXP 	text_2: autoDraw = True
2963.8585 	EXP 	text_3: autoDraw = True
2963.8585 	EXP 	text_4: autoDraw = True
2965.4445 	DATA 	Mouse: Left button down, pos=(686,484)
2965.4601 	EXP 	slider: markerPos = 0.90625
2965.4796 	EXP 	slider: markerPos = 0.90625
2965.5022 	EXP 	slider: markerPos = 0.90625
2965.5193 	EXP 	slider: markerPos = 0.90625
2965.5361 	EXP 	slider: markerPos = 0.90625
2965.5519 	EXP 	slider: markerPos = 0.90625
2965.5666 	EXP 	slider: markerPos = 0.90625
2965.5824 	EXP 	slider: markerPos = 0.90625
2965.5985 	EXP 	slider: markerPos = 0.90625
2965.6043 	DATA 	Mouse:  Left button up, pos=(686,484)
2965.6205 	EXP 	slider: markerPos = 1
2965.6309 	EXP 	slider: autoDraw = False
2965.6309 	EXP 	text_2: autoDraw = False
2965.6309 	EXP 	text_3: autoDraw = False
2965.6309 	EXP 	text_4: autoDraw = False
2965.6309 	EXP 	text_6: autoDraw = True
2971.6265 	EXP 	New trial (rep=0, index=112): {'name': '乔南', 'behave': '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈', 'evaluation': '乔南点燃熏香这种行为：', 'number': 35, 'cond': 'badPsadE', 'situation': 'materials/situations/35.PNG', 'reason': 'materials/sadreason/35.PNG', 'propose': 'materials/badpropose/35.PNG', 'ending': 'materials/sadending/35.PNG'}
2971.6524 	EXP 	text_6: autoDraw = False
2971.6524 	EXP 	text_6: autoDraw = False
2971.6524 	EXP 	text_5: autoDraw = True
2971.6524 	EXP 	text_5: autoDraw = False
2971.6524 	EXP 	text_5: autoDraw = False
2971.6524 	EXP 	image_3: autoDraw = True
2971.6524 	EXP 	image_3: autoDraw = False
2971.6524 	EXP 	image_3: autoDraw = False
2971.6524 	EXP 	back: image = 'materials/situations/35.PNG'
2971.6524 	EXP 	back: autoDraw = True
2973.4550 	DATA 	Mouse: Left button down, pos=(1441,862)
2973.4742 	EXP 	back: autoDraw = False
2973.4742 	EXP 	predictp: image = 'materials/sadreason/35.PNG'
2973.4742 	EXP 	predictp: autoDraw = True
2973.5975 	DATA 	Mouse:  Left button up, pos=(1441,862)
2974.5670 	DATA 	Mouse: Left button down, pos=(1441,862)
2974.5874 	EXP 	predictp: autoDraw = False
2974.5874 	EXP 	predictp_2: image = 'materials/badpropose/35.PNG'
2974.5874 	EXP 	predictp_2: autoDraw = True
2974.7213 	DATA 	Mouse:  Left button up, pos=(1441,862)
2976.0709 	DATA 	Mouse: Left button down, pos=(1441,862)
2976.0905 	EXP 	predictp_2: autoDraw = False
2976.0905 	EXP 	text: height = 0.04
2976.0905 	EXP 	text: height = 0.04
2976.0905 	EXP 	text: height = 0.04
2976.0905 	EXP 	text: text = '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈'
2976.0905 	EXP 	text: autoDraw = True
2976.2736 	DATA 	Mouse:  Left button up, pos=(1441,862)
2979.1031 	EXP 	text: autoDraw = False
2979.1031 	EXP 	text: autoDraw = False
2979.1031 	EXP 	predictp_3: image = 'materials/sadending/35.PNG'
2979.1031 	EXP 	predictp_3: autoDraw = True
2981.4012 	EXP 	predictp_3: autoDraw = False
2981.4012 	EXP 	slider: markerPos = None
2981.4012 	EXP 	slider: markerPos = 4
2981.4012 	EXP 	text_3: height = 0.05
2981.4012 	EXP 	text_3: height = 0.05
2981.4012 	EXP 	text_3: height = 0.05
2981.4012 	EXP 	text_3: text = '乔南点燃熏香这种行为：'
2981.4012 	EXP 	slider: autoDraw = True
2981.4012 	EXP 	text_2: autoDraw = True
2981.4012 	EXP 	text_3: autoDraw = True
2981.4012 	EXP 	text_4: autoDraw = True
2983.6977 	DATA 	Mouse: Left button down, pos=(967,448)
2983.7111 	EXP 	slider: markerPos = 2.3697916666666665
2983.7247 	EXP 	slider: markerPos = 2.3697916666666665
2983.7373 	EXP 	slider: markerPos = 2.3697916666666665
2983.7517 	EXP 	slider: markerPos = 2.3697916666666665
2983.7691 	EXP 	slider: markerPos = 2.3697916666666665
2983.7830 	EXP 	slider: markerPos = 2.3697916666666665
2983.7961 	EXP 	slider: markerPos = 2.3697916666666665
2983.8106 	EXP 	slider: markerPos = 2.3697916666666665
2983.8231 	EXP 	slider: markerPos = 2.3697916666666665
2983.8385 	EXP 	slider: markerPos = 2.3697916666666665
2983.8534 	EXP 	slider: markerPos = 2.3697916666666665
2983.8667 	EXP 	slider: markerPos = 2.3697916666666665
2983.8813 	EXP 	slider: markerPos = 2.3697916666666665
2983.8844 	DATA 	Mouse:  Left button up, pos=(967,448)
2983.8987 	EXP 	slider: markerPos = 2.3697916666666665
2983.9064 	EXP 	slider: autoDraw = False
2983.9064 	EXP 	text_2: autoDraw = False
2983.9064 	EXP 	text_3: autoDraw = False
2983.9064 	EXP 	text_4: autoDraw = False
2983.9064 	EXP 	text_6: autoDraw = True
2987.8939 	EXP 	New trial (rep=0, index=113): {'name': '方远', 'behave': '方远只顾自己继续吃饭。那名顾客', 'evaluation': '方远只顾自己继续吃饭这种行为：', 'number': 43, 'cond': 'badPhappyE', 'situation': 'materials/situations/43.PNG', 'reason': 'materials/happyreason/43.PNG', 'propose': 'materials/badpropose/43.PNG', 'ending': 'materials/happyending/43.PNG'}
2987.9168 	EXP 	text_6: autoDraw = False
2987.9168 	EXP 	text_6: autoDraw = False
2987.9168 	EXP 	text_5: autoDraw = True
2987.9168 	EXP 	text_5: autoDraw = False
2987.9168 	EXP 	text_5: autoDraw = False
2987.9168 	EXP 	image_3: autoDraw = True
2987.9168 	EXP 	image_3: autoDraw = False
2987.9168 	EXP 	image_3: autoDraw = False
2987.9168 	EXP 	back: image = 'materials/situations/43.PNG'
2987.9168 	EXP 	back: autoDraw = True
2989.6997 	DATA 	Mouse: Left button down, pos=(1242,676)
2989.7262 	EXP 	back: autoDraw = False
2989.7262 	EXP 	predictp: image = 'materials/happyreason/43.PNG'
2989.7262 	EXP 	predictp: autoDraw = True
2989.8760 	DATA 	Mouse:  Left button up, pos=(1242,676)
2991.8246 	DATA 	Mouse: Left button down, pos=(1242,676)
2991.8556 	EXP 	predictp: autoDraw = False
2991.8556 	EXP 	predictp_2: image = 'materials/badpropose/43.PNG'
2991.8556 	EXP 	predictp_2: autoDraw = True
2992.0422 	DATA 	Mouse:  Left button up, pos=(1242,676)
2993.9879 	DATA 	Mouse: Left button down, pos=(1229,663)
2994.0063 	EXP 	predictp_2: autoDraw = False
2994.0063 	EXP 	text: height = 0.04
2994.0063 	EXP 	text: height = 0.04
2994.0063 	EXP 	text: height = 0.04
2994.0063 	EXP 	text: text = '方远只顾自己继续吃饭。那名顾客'
2994.0063 	EXP 	text: autoDraw = True
2994.1587 	DATA 	Mouse:  Left button up, pos=(1217,651)
2997.0166 	EXP 	text: autoDraw = False
2997.0166 	EXP 	predictp_3: image = 'materials/happyending/43.PNG'
2997.0166 	EXP 	predictp_3: autoDraw = True
2999.3141 	EXP 	predictp_3: autoDraw = False
2999.3141 	EXP 	slider: markerPos = None
2999.3141 	EXP 	slider: markerPos = 4
2999.3141 	EXP 	text_3: height = 0.05
2999.3141 	EXP 	text_3: height = 0.05
2999.3141 	EXP 	text_3: height = 0.05
2999.3141 	EXP 	text_3: text = '方远只顾自己继续吃饭这种行为：'
2999.3141 	EXP 	slider: autoDraw = True
2999.3141 	EXP 	text_2: autoDraw = True
2999.3141 	EXP 	text_3: autoDraw = True
2999.3141 	EXP 	text_4: autoDraw = True
3001.1349 	DATA 	Mouse: Left button down, pos=(1136,456)
3001.1573 	EXP 	slider: markerPos = 3.25
3001.1725 	EXP 	slider: markerPos = 3.25
3001.1895 	EXP 	slider: markerPos = 3.25
3001.2058 	EXP 	slider: markerPos = 3.25
3001.2208 	EXP 	slider: markerPos = 3.25
3001.2391 	EXP 	slider: markerPos = 3.25
3001.2545 	EXP 	slider: markerPos = 3.25
3001.2708 	EXP 	slider: markerPos = 3.25
3001.2864 	EXP 	slider: markerPos = 3.25
3001.3036 	EXP 	slider: markerPos = 3.25
3001.3212 	EXP 	slider: markerPos = 3.25
3001.3240 	DATA 	Mouse:  Left button up, pos=(1136,456)
3001.3464 	EXP 	slider: markerPos = 3.25
3001.3547 	EXP 	slider: autoDraw = False
3001.3547 	EXP 	text_2: autoDraw = False
3001.3547 	EXP 	text_3: autoDraw = False
3001.3547 	EXP 	text_4: autoDraw = False
3001.3547 	EXP 	text_6: autoDraw = True
3006.3522 	EXP 	New trial (rep=0, index=114): {'name': '许乐', 'behave': '许乐让男朋友去碎浪那边游泳。她的男朋友', 'evaluation': '许乐让男朋友去碎浪那边游泳这种行为：', 'number': 42, 'cond': 'badPhappyE', 'situation': 'materials/situations/42.PNG', 'reason': 'materials/happyreason/42.PNG', 'propose': 'materials/badpropose/42.PNG', 'ending': 'materials/happyending/42.PNG'}
3006.3779 	EXP 	text_6: autoDraw = False
3006.3779 	EXP 	text_6: autoDraw = False
3006.3779 	EXP 	text_5: autoDraw = True
3006.3779 	EXP 	text_5: autoDraw = False
3006.3779 	EXP 	text_5: autoDraw = False
3006.3779 	EXP 	image_3: autoDraw = True
3006.3779 	EXP 	image_3: autoDraw = False
3006.3779 	EXP 	image_3: autoDraw = False
3006.3779 	EXP 	back: image = 'materials/situations/42.PNG'
3006.3779 	EXP 	back: autoDraw = True
3068.8172 	EXP 	back: autoDraw = False
3068.8172 	EXP 	predictp: image = 'materials/happyreason/42.PNG'
3068.8172 	EXP 	predictp: autoDraw = False
3068.8172 	EXP 	predictp_2: image = 'materials/badpropose/42.PNG'
3068.8172 	EXP 	predictp_2: autoDraw = False
3068.8172 	EXP 	text: height = 0.04
3068.8172 	EXP 	text: height = 0.04
3068.8172 	EXP 	text: height = 0.04
3068.8172 	EXP 	text: text = '许乐让男朋友去碎浪那边游泳。她的男朋友'
3068.8172 	EXP 	text: autoDraw = False
3068.8172 	EXP 	predictp_3: image = 'materials/happyending/42.PNG'
3068.8172 	EXP 	predictp_3: autoDraw = False
3068.8172 	EXP 	slider: markerPos = None
3068.8172 	EXP 	slider: markerPos = 4
3068.8172 	EXP 	text_3: height = 0.05
3068.8172 	EXP 	text_3: height = 0.05
3068.8172 	EXP 	text_3: height = 0.05
3068.8172 	EXP 	text_3: text = '许乐让男朋友去碎浪那边游泳这种行为：'
3068.8172 	EXP 	slider: autoDraw = True
3068.8172 	EXP 	text_2: autoDraw = True
3068.8172 	EXP 	text_3: autoDraw = True
3068.8172 	EXP 	text_4: autoDraw = True
3078.4564 	DATA 	Keypress: return
3089.4120 	DATA 	Mouse: Left button down, pos=(970,445)
3089.4208 	EXP 	slider: markerPos = 2.385416666666667
3089.4300 	EXP 	slider: markerPos = 2.385416666666667
3089.4387 	EXP 	slider: markerPos = 2.385416666666667
3089.4478 	EXP 	slider: markerPos = 2.385416666666667
3089.4565 	EXP 	slider: markerPos = 2.385416666666667
3089.4657 	EXP 	slider: markerPos = 2.385416666666667
3089.4747 	EXP 	slider: markerPos = 2.385416666666667
3089.4848 	EXP 	slider: markerPos = 2.385416666666667
3089.4936 	EXP 	slider: markerPos = 2.385416666666667
3089.5027 	EXP 	slider: markerPos = 2.385416666666667
3089.5114 	EXP 	slider: markerPos = 2.385416666666667
3089.5229 	EXP 	slider: markerPos = 2.385416666666667
3089.5336 	EXP 	slider: markerPos = 2.385416666666667
3089.5429 	EXP 	slider: markerPos = 2.385416666666667
3089.5525 	EXP 	slider: markerPos = 2.385416666666667
3089.5622 	EXP 	slider: markerPos = 2.385416666666667
3089.5714 	EXP 	slider: markerPos = 2.385416666666667
3089.5805 	EXP 	slider: markerPos = 2.385416666666667
3089.5906 	EXP 	slider: markerPos = 2.385416666666667
3089.6001 	EXP 	slider: markerPos = 2.385416666666667
3089.6092 	EXP 	slider: markerPos = 2.385416666666667
3089.6188 	EXP 	slider: markerPos = 2.385416666666667
3089.6198 	DATA 	Mouse:  Left button up, pos=(970,445)
3089.6317 	EXP 	slider: markerPos = 2.385416666666667
3089.6363 	EXP 	slider: autoDraw = False
3089.6363 	EXP 	text_2: autoDraw = False
3089.6363 	EXP 	text_3: autoDraw = False
3089.6363 	EXP 	text_4: autoDraw = False
3089.6363 	EXP 	text_6: autoDraw = True
3094.6292 	EXP 	New trial (rep=0, index=115): {'name': '李浩', 'behave': '李浩不理会侄子胃疼。他的侄子很快就', 'evaluation': '李浩不理会侄子胃疼这种行为：', 'number': 31, 'cond': 'badPsadE', 'situation': 'materials/situations/31.PNG', 'reason': 'materials/sadreason/31.PNG', 'propose': 'materials/badpropose/31.PNG', 'ending': 'materials/sadending/31.PNG'}
3094.6448 	EXP 	text_6: autoDraw = False
3094.6448 	EXP 	text_6: autoDraw = False
3094.6448 	EXP 	text_5: autoDraw = True
3094.6448 	EXP 	text_5: autoDraw = False
3094.6448 	EXP 	text_5: autoDraw = False
3094.6448 	EXP 	image_3: autoDraw = True
3094.6448 	EXP 	image_3: autoDraw = False
3094.6448 	EXP 	image_3: autoDraw = False
3094.6448 	EXP 	back: image = 'materials/situations/31.PNG'
3094.6448 	EXP 	back: autoDraw = True
3096.0546 	DATA 	Mouse: Left button down, pos=(1347,752)
3096.0801 	EXP 	back: autoDraw = False
3096.0801 	EXP 	predictp: image = 'materials/sadreason/31.PNG'
3096.0801 	EXP 	predictp: autoDraw = True
3096.2657 	DATA 	Mouse:  Left button up, pos=(1347,752)
3097.9303 	DATA 	Mouse: Left button down, pos=(1347,752)
3097.9412 	EXP 	predictp: autoDraw = False
3097.9412 	EXP 	predictp_2: image = 'materials/badpropose/31.PNG'
3097.9412 	EXP 	predictp_2: autoDraw = True
3098.1115 	DATA 	Mouse:  Left button up, pos=(1347,752)
3100.2443 	EXP 	predictp_2: autoDraw = False
3100.2443 	EXP 	text: height = 0.04
3100.2443 	EXP 	text: height = 0.04
3100.2443 	EXP 	text: height = 0.04
3100.2443 	EXP 	text: text = '李浩不理会侄子胃疼。他的侄子很快就'
3100.2443 	EXP 	text: autoDraw = True
3103.2476 	EXP 	text: autoDraw = False
3103.2476 	EXP 	text: autoDraw = False
3103.2476 	EXP 	predictp_3: image = 'materials/sadending/31.PNG'
3103.2476 	EXP 	predictp_3: autoDraw = True
3105.5468 	EXP 	predictp_3: autoDraw = False
3105.5468 	EXP 	predictp_3: autoDraw = False
3105.5468 	EXP 	slider: markerPos = None
3105.5468 	EXP 	slider: markerPos = 4
3105.5468 	EXP 	text_3: height = 0.05
3105.5468 	EXP 	text_3: height = 0.05
3105.5468 	EXP 	text_3: height = 0.05
3105.5468 	EXP 	text_3: text = '李浩不理会侄子胃疼这种行为：'
3105.5468 	EXP 	slider: autoDraw = True
3105.5468 	EXP 	text_2: autoDraw = True
3105.5468 	EXP 	text_3: autoDraw = True
3105.5468 	EXP 	text_4: autoDraw = True
3107.0745 	DATA 	Mouse: Left button down, pos=(667,415)
3107.0851 	EXP 	slider: markerPos = 0.8072916666666665
3107.0955 	EXP 	slider: markerPos = 0.8072916666666665
3107.1054 	EXP 	slider: markerPos = 0.8072916666666665
3107.1154 	EXP 	slider: markerPos = 0.8072916666666665
3107.1286 	EXP 	slider: markerPos = 0.8072916666666665
3107.1394 	EXP 	slider: markerPos = 0.8072916666666665
3107.1494 	EXP 	slider: markerPos = 0.8072916666666665
3107.1592 	EXP 	slider: markerPos = 0.8072916666666665
3107.1697 	EXP 	slider: markerPos = 0.8072916666666665
3107.1809 	EXP 	slider: markerPos = 0.8072916666666665
3107.1915 	EXP 	slider: markerPos = 0.8072916666666665
3107.2016 	EXP 	slider: markerPos = 0.8072916666666665
3107.2117 	EXP 	slider: markerPos = 0.8072916666666665
3107.2251 	EXP 	slider: markerPos = 0.8072916666666665
3107.2364 	EXP 	slider: markerPos = 0.8072916666666665
3107.2467 	EXP 	slider: markerPos = 0.8072916666666665
3107.2564 	EXP 	slider: markerPos = 0.8072916666666665
3107.2590 	DATA 	Mouse:  Left button up, pos=(667,415)
3107.2682 	EXP 	slider: markerPos = 1
3107.2829 	EXP 	slider: autoDraw = False
3107.2829 	EXP 	text_2: autoDraw = False
3107.2829 	EXP 	text_3: autoDraw = False
3107.2829 	EXP 	text_4: autoDraw = False
3107.2829 	EXP 	text_6: autoDraw = True
3110.2719 	EXP 	New trial (rep=0, index=116): {'name': '陈强', 'behave': '陈强挥手让堂兄去捡球。堂兄跑去捡球，', 'evaluation': '陈强挥手让堂兄去捡球这种行为：', 'number': 37, 'cond': 'goodPhappyE', 'situation': 'materials/situations/37.PNG', 'reason': 'materials/happyreason/37.PNG', 'propose': 'materials/goodpropose/37.PNG', 'ending': 'materials/happyending/37.PNG'}
3110.2891 	EXP 	text_6: autoDraw = False
3110.2891 	EXP 	text_6: autoDraw = False
3110.2891 	EXP 	text_5: autoDraw = True
3110.2891 	EXP 	text_5: autoDraw = False
3110.2891 	EXP 	text_5: autoDraw = False
3110.2891 	EXP 	image_3: autoDraw = True
3110.2891 	EXP 	image_3: autoDraw = False
3110.2891 	EXP 	image_3: autoDraw = False
3110.2891 	EXP 	back: image = 'materials/situations/37.PNG'
3110.2891 	EXP 	back: autoDraw = True
3112.1657 	DATA 	Mouse: Left button down, pos=(1255,636)
3112.1814 	EXP 	back: autoDraw = False
3112.1814 	EXP 	predictp: image = 'materials/happyreason/37.PNG'
3112.1814 	EXP 	predictp: autoDraw = True
3112.3559 	DATA 	Mouse:  Left button up, pos=(1255,636)
3113.8496 	DATA 	Mouse: Left button down, pos=(1255,636)
3113.8656 	EXP 	predictp: autoDraw = False
3113.8656 	EXP 	predictp_2: image = 'materials/goodpropose/37.PNG'
3113.8656 	EXP 	predictp_2: autoDraw = True
3114.0668 	DATA 	Mouse:  Left button up, pos=(1255,636)
3115.7494 	DATA 	Mouse: Left button down, pos=(1255,636)
3115.7581 	EXP 	predictp_2: autoDraw = False
3115.7581 	EXP 	text: height = 0.04
3115.7581 	EXP 	text: height = 0.04
3115.7581 	EXP 	text: height = 0.04
3115.7581 	EXP 	text: text = '陈强挥手让堂兄去捡球。堂兄跑去捡球，'
3115.7581 	EXP 	text: autoDraw = True
3115.9988 	DATA 	Mouse:  Left button up, pos=(1255,636)
3118.7694 	EXP 	text: autoDraw = False
3118.7694 	EXP 	text: autoDraw = False
3118.7694 	EXP 	predictp_3: image = 'materials/happyending/37.PNG'
3118.7694 	EXP 	predictp_3: autoDraw = True
3121.0648 	EXP 	predictp_3: autoDraw = False
3121.0648 	EXP 	slider: markerPos = None
3121.0648 	EXP 	slider: markerPos = 4
3121.0648 	EXP 	text_3: height = 0.05
3121.0648 	EXP 	text_3: height = 0.05
3121.0648 	EXP 	text_3: height = 0.05
3121.0648 	EXP 	text_3: text = '陈强挥手让堂兄去捡球这种行为：'
3121.0648 	EXP 	slider: autoDraw = True
3121.0648 	EXP 	text_2: autoDraw = True
3121.0648 	EXP 	text_3: autoDraw = True
3121.0648 	EXP 	text_4: autoDraw = True
3122.5206 	DATA 	Mouse: Left button down, pos=(959,445)
3122.5295 	EXP 	slider: markerPos = 2.328125
3122.5386 	EXP 	slider: markerPos = 2.328125
3122.5475 	EXP 	slider: markerPos = 2.328125
3122.5565 	EXP 	slider: markerPos = 2.328125
3122.5658 	EXP 	slider: markerPos = 2.328125
3122.5778 	EXP 	slider: markerPos = 2.328125
3122.5873 	EXP 	slider: markerPos = 2.328125
3122.5967 	EXP 	slider: markerPos = 2.328125
3122.6065 	EXP 	slider: markerPos = 2.328125
3122.6161 	EXP 	slider: markerPos = 2.328125
3122.6254 	EXP 	slider: markerPos = 2.328125
3122.6348 	EXP 	slider: markerPos = 2.328125
3122.6450 	EXP 	slider: markerPos = 2.328125
3122.6540 	EXP 	slider: markerPos = 2.328125
3122.6635 	EXP 	slider: markerPos = 2.328125
3122.6724 	EXP 	slider: markerPos = 2.328125
3122.6821 	EXP 	slider: markerPos = 2.328125
3122.6919 	EXP 	slider: markerPos = 2.328125
3122.7023 	EXP 	slider: markerPos = 2.328125
3122.7120 	EXP 	slider: markerPos = 2.328125
3122.7212 	EXP 	slider: markerPos = 2.328125
3122.7306 	EXP 	slider: markerPos = 2.328125
3122.7398 	EXP 	slider: markerPos = 2.328125
3122.7410 	DATA 	Mouse:  Left button up, pos=(959,445)
3122.7499 	EXP 	slider: markerPos = 2.328125
3122.7554 	EXP 	slider: autoDraw = False
3122.7554 	EXP 	text_2: autoDraw = False
3122.7554 	EXP 	text_3: autoDraw = False
3122.7554 	EXP 	text_4: autoDraw = False
3122.7554 	EXP 	text_6: autoDraw = True
3126.7508 	EXP 	New trial (rep=0, index=117): {'name': '陈杰', 'behave': '陈杰离开家去见朋友。警报一直在响，房屋', 'evaluation': '陈杰离开家去见朋友这种行为：', 'number': 29, 'cond': 'badPhappyE', 'situation': 'materials/situations/29.PNG', 'reason': 'materials/happyreason/29.PNG', 'propose': 'materials/badpropose/29.PNG', 'ending': 'materials/happyending/29.PNG'}
3126.7707 	EXP 	text_6: autoDraw = False
3126.7707 	EXP 	text_6: autoDraw = False
3126.7707 	EXP 	text_5: autoDraw = True
3126.7707 	EXP 	text_5: autoDraw = False
3126.7707 	EXP 	text_5: autoDraw = False
3126.7707 	EXP 	image_3: autoDraw = True
3126.7707 	EXP 	image_3: autoDraw = False
3126.7707 	EXP 	image_3: autoDraw = False
3126.7707 	EXP 	back: image = 'materials/situations/29.PNG'
3126.7707 	EXP 	back: autoDraw = True
3128.0516 	DATA 	Mouse: Left button down, pos=(1616,663)
3128.0651 	EXP 	back: autoDraw = False
3128.0651 	EXP 	predictp: image = 'materials/happyreason/29.PNG'
3128.0651 	EXP 	predictp: autoDraw = True
3128.2160 	DATA 	Mouse:  Left button up, pos=(1616,663)
3130.1672 	DATA 	Mouse: Left button down, pos=(1616,663)
3130.1820 	EXP 	predictp: autoDraw = False
3130.1820 	EXP 	predictp_2: image = 'materials/badpropose/29.PNG'
3130.1820 	EXP 	predictp_2: autoDraw = True
3130.4160 	DATA 	Mouse:  Left button up, pos=(1616,663)
3131.8477 	DATA 	Mouse: Left button down, pos=(1616,663)
3131.8569 	EXP 	predictp_2: autoDraw = False
3131.8569 	EXP 	text: height = 0.04
