name,behave,evaluation,number,cond,situation,reason,propose,ending,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,key_resp.started,image_2.started,key_resp.keys,key_resp.rt,back.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,predictp.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,predictp_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text.started,predictp_3.started,slider.started,text_2.started,text_3.started,text_4.started,slider.response,slider.rt,text_6.started,text_6.stopped,text_5.started,text_5.stopped,key_resp_6.started,key_resp_6.stopped,key_resp_6.keys,key_resp_2.started,key_resp_2.stopped,image_3.started,image_3.stopped,key_resp_2.keys,predictp_2.stopped,mouse_3.stopped,text.stopped,back.stopped,mouse.stopped,predictp_3.stopped,key_resp_6.rt,key_resp_2.rt,participant,session,randomization,date,expName,psychopyVersion,frameRate,
乔南,乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈,乔南点燃熏香这种行为：,35,badPsadE,materials/situations/35.PNG,materials/sadreason/35.PNG,materials/badpropose/35.PNG,materials/sadending/35.PNG,0,26,26,26,,,,,,,,,,,,,2024.6823197999984,0.007836099999622093,[0.07777777777777778],[-0.27361111111111114],[1],[0],[0],[4.577498200000264],2029.2639552,0.00719300000127987,[0.07847222222222222],[-0.24861111111111112],[1],[0],[0],[2.979879799999253],2032.2562763999995,0.013693700000658282,[],[],[],[],[],[],2034.5574029,2037.5599958999992,2039.8608773999986,2039.8608773999986,2039.8608773999986,2039.8608773999986,1.15625,2.0335551999996824,2041.9013834999987,2045.9053547999993,2045.9053547999993,2045.9053547999993,2045.9053547999993,2045.9053547999993,None,2045.9053547999993,2045.9053547999993,2045.9053547999993,2045.9053547999993,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
韩珍,韩珍悄悄走开。小孩,韩珍悄悄走开这种行为是：,5,badPsadE,materials/situations/5.PNG,materials/sadreason/5.PNG,materials/badpropose/5.PNG,materials/sadending/5.PNG,0,27,27,27,,,,,,,,,,,,,2045.9053547999993,0.01274119999834511,[-0.14097222222222222],[-0.16944444444444445],[1],[0],[0],[2.762525699999969],2048.6751440999997,0.00772559999859368,[-0.14097222222222222],[-0.16944444444444445],[1],[0],[0],[2.6901545000000624],2051.3796267999987,0.012614799999937532,[],[],[],[],[],[],2053.6738104999986,2056.673305999999,2058.9762873,2058.9762873,2058.9762873,2058.9762873,1.1614583333333333,2.2106996000002255,2061.1947215,2067.196042899999,2067.196042899999,2067.196042899999,2067.196042899999,2067.196042899999,None,2067.196042899999,2067.196042899999,2067.196042899999,2067.196042899999,None,,,2056.673305999999,,,2058.9762873,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
史琴,史琴给朋友系上安全带。她的朋友,史琴给朋友系上安全带这种行为是：,18,goodPhappyE,materials/situations/18.PNG,materials/happyreason/18.PNG,materials/goodpropose/18.PNG,materials/happyending/18.PNG,0,28,28,28,,,,,,,,,,,,,2067.196042899999,0.00676240000029793,[0.12083333333333333],[-0.10138888888888889],[1],[0],[0],[5.206215399999564],2072.414105599999,0.01247229999898991,[-0.06041666666666667],[-0.16875],[1],[0],[0],[2.125638900000922],2074.556100399999,0.011988100000962731,[],[],[],[],[],[],2076.8577146999996,2079.859172799999,2082.166981299999,2082.166981299999,2082.166981299999,2082.166981299999,6.911458333333334,2.371748400000797,2084.5275010999994,2090.5265667999993,2090.5265667999993,2090.5265667999993,2090.5265667999993,2090.5265667999993,None,2090.5265667999993,2090.5265667999993,2090.5265667999993,2090.5265667999993,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
李浩,李浩不理会侄子胃疼。他的侄子很快就,李浩不理会侄子胃疼这种行为：,31,goodPsadE,materials/situations/31.PNG,materials/sadreason/31.PNG,materials/goodpropose/31.PNG,materials/sadending/31.PNG,0,29,29,29,,,,,,,,,,,,,2090.5265667999993,0.007120700000086799,[0.21458333333333332],[-0.18680555555555556],[1],[0],[0],[2.4462778000015533],2092.9796489,0.0064240000010613585,[0.18472222222222223],[-0.1111111111111111],[1],[0],[0],[3.718590000000404],2096.7122817,0.012398400000165566,[],[],[],[],[],[],2099.0050392999983,2102.0080929999986,2104.3197402999995,2104.3197402999995,2104.3197402999995,2104.3197402999995,2.3020833333333335,0.523602999999639,2104.8529254999994,2110.8588673999984,2110.8588673999984,2110.8588673999984,2110.8588673999984,2110.8588673999984,None,2110.8588673999984,2110.8588673999984,2110.8588673999984,2110.8588673999984,None,,,2102.0080929999986,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
左兰,左兰告诉助理不用佩戴防护装置。她的助理在小岛,左兰告诉助理不用戴防护装置这种行为：,34,badPsadE,materials/situations/34.PNG,materials/sadreason/34.PNG,materials/badpropose/34.PNG,materials/sadending/34.PNG,0,30,30,30,,,,,,,,,,,,,2110.8588673999984,0.007329500000196276,[0.0020833333333333333],[-0.2263888888888889],[1],[0],[0],[3.823406800000157],2114.6936940999985,0.0074022000007971656,[-0.014583333333333334],[-0.24305555555555555],[1],[0],[0],[2.319017599998915],2117.0260180999994,0.017310200000792975,[],[],[],[],[],[],2119.321248799999,2122.3170458999994,2124.6182863999984,2124.6182863999984,2124.6182863999984,2124.6182863999984,1,3.6614552999999432,2128.2947336999987,2132.3044002999995,2132.3044002999995,2132.3044002999995,2132.3044002999995,2132.3044002999995,None,2132.3044002999995,2132.3044002999995,2132.3044002999995,2132.3044002999995,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
陈钢,陈钢同意飞机起飞。飞机,陈钢没有再要求清理跑道这种行为是：,16,badPhappyE,materials/situations/16.PNG,materials/happyreason/16.PNG,materials/badpropose/16.PNG,materials/happyending/16.PNG,0,31,31,31,,,,,,,,,,,,,2132.3044002999995,0.013575200000559562,[-0.14791666666666667],[-0.04722222222222222],[1],[0],[0],[4.3246249000003445],2136.6415764999983,0.013354300001083175,[-0.11180555555555556],[-0.16666666666666666],[1],[0],[0],[2.859376999998858],2139.5088526,0.0066515999988041585,[],[],[],[],[],[],2141.8049887999987,2144.8125476999994,2147.130324399999,2147.130324399999,2147.130324399999,2147.130324399999,6.359375,2.6937665000004927,2149.812732799999,2153.8196247999986,2153.8196247999986,2153.8196247999986,2153.8196247999986,2153.8196247999986,None,2153.8196247999986,2153.8196247999986,2153.8196247999986,2153.8196247999986,None,2141.8049887999987,2.295444800000041,2144.8125476999994,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
唐静,唐静让妹妹在桌边玩。唐静的妹妹,唐静让妹妹在桌边玩这种行为是：,13,badPsadE,materials/situations/13.PNG,materials/sadreason/13.PNG,materials/badpropose/13.PNG,materials/sadending/13.PNG,0,32,32,32,,,,,,,,,,,,,2153.8196247999986,0.013119400000505266,[0.28194444444444444],[-0.22291666666666668],[1],[0],[0],[3.208527700000559],2157.0361982999984,0.007646700001714635,[0.21041666666666667],[-0.24861111111111112],[1],[0],[0],[2.3640321000002587],2159.415178699999,0.011911399999007699,[],[],[],[],[],[],2161.7219152,2164.731759799999,2167.0133337999996,2167.0133337999996,2167.0133337999996,2167.0133337999996,1.0572916666666665,4.094238600000608,2171.1091927999987,2176.1106764999986,2176.1106764999986,2176.1106764999986,2176.1106764999986,2176.1106764999986,None,2176.1106764999986,2176.1106764999986,2176.1106764999986,2176.1106764999986,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
叶蓉,叶蓉把小狗卖给女顾客。小狗,叶蓉把小狗卖给女顾客这种行为：,39,goodPhappyE,materials/situations/39.PNG,materials/happyreason/39.PNG,materials/goodpropose/39.PNG,materials/happyending/39.PNG,0,33,33,33,,,,,,,,,,,,,2176.1106764999986,0.0068505000017466955,[0.09305555555555556],[-0.23125],[1],[0],[0],[4.417249199999787],2180.5395627,0.008187100000213832,[0.1076388888888889],[-0.2152777777777778],[1],[0],[0],[2.070358599999963],2182.6128936999994,0.005983699998978409,[],[],[],[],[],[],2184.9076701999984,2187.9122886999994,2190.2076467999996,2190.2076467999996,2190.2076467999996,2190.2076467999996,7,3.1836387000003015,2193.3947904999986,2197.395945799999,2197.395945799999,2197.395945799999,2197.395945799999,2197.395945799999,None,2197.395945799999,2197.395945799999,2197.395945799999,2197.395945799999,None,2184.9076701999984,2.296547299998565,2187.9122886999994,,,2190.2076467999996,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
许乐,许乐让男朋友去碎浪那边游泳。她的男朋友,许乐让男朋友去碎浪那边游泳这种行为：,42,badPsadE,materials/situations/42.PNG,materials/sadreason/42.PNG,materials/badpropose/42.PNG,materials/sadending/42.PNG,0,34,34,34,,,,,,,,,,,,,2197.395945799999,0.008486300001095515,[0.10902777777777778],[-0.13402777777777777],[1],[0],[0],[3.2547769000011613],2200.6640000999996,0.01242420000016864,[0.06111111111111111],[-0.10972222222222222],[1],[0],[0],[4.0043038000003435],2204.6794329999993,0.006947300000319956,[],[],[],[],[],[],2206.9796063999984,2209.9802741999993,2212.2940789999993,2212.2940789999993,2212.2940789999993,2212.2940789999993,1.0520833333333335,2.1412990000007994,2214.4284210999995,2217.4309728999997,2217.4309728999997,2217.4309728999997,2217.4309728999997,2217.4309728999997,None,2217.4309728999997,2217.4309728999997,2217.4309728999997,2217.4309728999997,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
方远,方远只顾自己继续吃饭。那名顾客,方远只顾自己继续吃饭这种行为：,43,goodPhappyE,materials/situations/43.PNG,materials/happyreason/43.PNG,materials/goodpropose/43.PNG,materials/happyending/43.PNG,0,35,35,35,,,,,,,,,,,,,2217.4309728999997,0.00943589999951655,[-0.14166666666666666],[-0.08819444444444445],[1],[0],[0],[3.2016015999997762],2220.6403954999987,0.006701599999360042,[-0.14166666666666666],[-0.08819444444444445],[1],[0],[0],[3.0690243000008195],2223.7152616999992,0.006065499999749591,[],[],[],[],[],[],2226.0092938999987,2229.0149561,2231.3138586999994,2231.3138586999994,2231.3138586999994,2231.3138586999994,7,1.8308916999994835,2233.152340499999,2237.1580158999986,2237.1580158999986,2237.1580158999986,2237.1580158999986,2237.1580158999986,None,2237.1580158999986,2237.1580158999986,2237.1580158999986,2237.1580158999986,None,2226.0092938999987,2.2952155000002676,,,,2231.3138586999994,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
刘芸,刘芸喂侄女米粉。小女孩吃下米粉后,刘芸喂侄女米粉这种行为：,36,goodPsadE,materials/situations/36.PNG,materials/sadreason/36.PNG,materials/goodpropose/36.PNG,materials/sadending/36.PNG,0,36,36,36,,,,,,,,,,,,,2237.1580158999986,0.009001899999930174,[-0.002777777777777778],[-0.14305555555555555],[1],[0],[0],[3.7744519999996555],2240.9424865,0.007135899999411777,[0.20347222222222222],[-0.21319444444444444],[1],[0],[0],[8.195168000000194],2249.1446639999995,0.008283400000436814,[],[],[],[],[],[],2251.4410269,2254.4377798999994,2256.759581099999,2256.759581099999,2256.759581099999,2256.759581099999,4.552083333333333,5.587865100000272,2262.3404818,2267.338733999999,2267.338733999999,2267.338733999999,2267.338733999999,2267.338733999999,None,2267.338733999999,2267.338733999999,2267.338733999999,2267.338733999999,None,2251.4410269,2.2985606999991433,2254.4377798999994,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
路明,路明让伙伴爬上树屋。他的朋友,路明让伙伴爬上树屋这种行为：,41,badPhappyE,materials/situations/41.PNG,materials/happyreason/41.PNG,materials/badpropose/41.PNG,materials/happyending/41.PNG,0,37,37,37,,,,,,,,,,,,,2267.338733999999,0.008385299999645213,[0.09861111111111111],[-0.1284722222222222],[1],[0],[0],[4.225281400000313],2271.571536199999,0.00747129999945173,[-0.15763888888888888],[-0.10625],[1],[0],[0],[1.994588899999144],2273.5719132999984,0.0069162999989202945,[],[],[],[],[],[],2275.868236099999,2278.8748349999987,2281.1807482999993,2281.1807482999993,2281.1807482999993,2281.1807482999993,3.3489583333333335,3.0566775999996025,2284.249698399999,2290.2576112999996,2290.2576112999996,2290.2576112999996,2290.2576112999996,2290.2576112999996,None,2290.2576112999996,2290.2576112999996,2290.2576112999996,2290.2576112999996,None,2275.868236099999,2.2984068999994633,2278.8748349999987,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
杨乐,"杨乐跳过这一段铁轨的工作。这段铁轨开始运营,",杨乐跳过这一段铁轨工作这种行为是：,17,goodPsadE,materials/situations/17.PNG,materials/sadreason/17.PNG,materials/goodpropose/17.PNG,materials/sadending/17.PNG,0,38,38,38,,,,,,,,,,,,,2290.2576112999996,0.007537699999375036,[-0.12986111111111112],[-0.19444444444444445],[1],[0],[0],[2.8573586999991676],2293.1205652999997,0.0071927000008145114,[-0.14722222222222223],[-0.1375],[1],[0],[0],[3.048494300001039],2296.1770948999983,0.006995699999606586,[],[],[],[],[],[],2298.467563299999,2301.4708327999997,2303.7727128999995,2303.7727128999995,2303.7727128999995,2303.7727128999995,2.4583333333333335,0.24153060000026016,2304.0234664,2308.0260368,2308.0260368,2308.0260368,2308.0260368,2308.0260368,None,2308.0260368,2308.0260368,2308.0260368,2308.0260368,None,2298.467563299999,2.297506599999906,2301.4708327999997,,,2303.7727128999995,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
马超,马超继续读着报纸。孩子,马超继续读着报纸这种行为：,44,goodPsadE,materials/situations/44.PNG,materials/sadreason/44.PNG,materials/goodpropose/44.PNG,materials/sadending/44.PNG,0,39,39,39,,,,,,,,,,,,,2308.0260368,0.012429399999746238,[-0.05763888888888889],[-0.2513888888888889],[1],[0],[0],[4.9321696999995766],2312.9719566999993,0.012848699998357915,[-0.12638888888888888],[-0.2861111111111111],[1],[0],[0],[2.605087599999024],2315.588101399999,0.01261990000057267,[],[],[],[],[],[],2317.8880461999997,2320.8901499999993,2323.1884075,2323.1884075,2323.1884075,2323.1884075,2.0572916666666665,4.574911900001098,2327.7582411999992,2333.7588917999983,2333.7588917999983,2333.7588917999983,2333.7588917999983,2333.7588917999983,None,2333.7588917999983,2333.7588917999983,2333.7588917999983,2333.7588917999983,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
徐娜,徐娜叫她的朋友到冰屋里玩。她的朋友,徐娜叫朋友到冰屋里玩这种行为是：,19,goodPsadE,materials/situations/19.PNG,materials/sadreason/19.PNG,materials/goodpropose/19.PNG,materials/sadending/19.PNG,0,40,40,40,,,,,,,,,,,,,2333.7588917999983,0.007529100001193001,[-0.35347222222222224],[-0.2361111111111111],[1],[0],[0],[2.599859199999628],2336.3635853999986,0.007860400000936352,[-0.4236111111111111],[-0.28125],[1],[0],[0],[4.337298800001008],2340.710137799999,0.007975999998961925,[],[],[],[],[],[],2343.004826299999,2346.001822099999,2348.3047321999984,2348.3047321999984,2348.3047321999984,2348.3047321999984,2.755208333333333,12.567461200000253,2360.8738104999993,2365.8773217,2365.8773217,2365.8773217,2365.8773217,2365.8773217,None,2365.8773217,2365.8773217,2365.8773217,2365.8773217,None,2343.004826299999,2.2963135999998485,2346.001822099999,,,2348.3047321999984,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
丁怡,丁怡让邻居下海游泳。邻居,丁怡让邻居去海里游泳这种行为是：,3,goodPhappyE,materials/situations/3.PNG,materials/happyreason/3.PNG,materials/goodpropose/3.PNG,materials/happyending/3.PNG,0,41,41,41,,,,,,,,,,,,,2365.8773217,0.009850899999946705,[-0.24444444444444444],[-0.27708333333333335],[1],[0],[0],[2.7237249000008887],2368.6085464999996,0.007167499999923166,[-0.2798611111111111],[-0.2590277777777778],[1],[0],[0],[2.0070297999991453],2370.6228087,0.007535500000813045,[],[],[],[],[],[],2372.9256440999998,2375.9264577999984,2378.2325977,2378.2325977,2378.2325977,2378.2325977,6.53125,1.6130396999997174,2379.848965699999,2384.8514946999985,2384.8514946999985,2384.8514946999985,2384.8514946999985,2384.8514946999985,None,2384.8514946999985,2384.8514946999985,2384.8514946999985,2384.8514946999985,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
苏珍,苏珍把学生分到非过敏体质班。这个学生,苏珍把学生分到非过敏体质班这种行为：,28,goodPsadE,materials/situations/28.PNG,materials/sadreason/28.PNG,materials/goodpropose/28.PNG,materials/sadending/28.PNG,0,42,42,42,,,,,,,,,,,,,2384.8514946999985,0.008230499999626772,[0.2763888888888889],[-0.18888888888888888],[1],[0],[0],[3.742186800000127],2388.597044599999,0.0077543000006699,[0.175],[-0.30833333333333335],[1],[0],[0],[8.084232799999882],2396.688172099999,0.00710849999995844,[],[],[],[],[],[],2398.9934988999994,2401.9952416999986,2404.2909068999998,2404.2909068999998,2404.2909068999998,2404.2909068999998,1.8072916666666665,5.929403000000093,2410.227647399999,2416.2398097999994,2416.2398097999994,2416.2398097999994,2416.2398097999994,2416.2398097999994,None,2416.2398097999994,2416.2398097999994,2416.2398097999994,2416.2398097999994,None,2398.9934988999994,2.297816000000239,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
罗格,罗格没有管他的朋友。他的朋友,罗格没有管他的朋友这种行为是：,15,goodPhappyE,materials/situations/15.PNG,materials/happyreason/15.PNG,materials/goodpropose/15.PNG,materials/happyending/15.PNG,0,43,43,43,,,,,,,,,,,,,2416.2398097999994,0.008134600000630599,[-0.18541666666666667],[-0.3],[1],[0],[0],[4.846709499999633],2421.0969210999992,0.012943900001118891,[-0.2125],[-0.33541666666666664],[1],[0],[0],[3.064185900000666],2424.1782820999997,0.012398099999700207,[-0.22083333333333333],[-0.32708333333333334],[1],[0],[0],[1.990913300000102],2426.1682900999986,2429.1854606999987,2431.4760919,2431.4760919,2431.4760919,2431.4760919,4.755208333333334,6.202659200000198,2437.6880192999997,2443.6980229,2443.6980229,2443.6980229,2443.6980229,2443.6980229,None,2443.6980229,2443.6980229,2443.6980229,2443.6980229,None,,,2429.1854606999987,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
李贝,李贝把这些肉给孩子们吃。孩子们,李贝把这些肉给孩子们吃这种行为是：,14,goodPsadE,materials/situations/14.PNG,materials/sadreason/14.PNG,materials/goodpropose/14.PNG,materials/sadending/14.PNG,0,44,44,44,,,,,,,,,,,,,2443.6980229,0.008307999998578453,[0.050694444444444445],[-0.1125],[1],[0],[0],[3.239594799999395],2446.943865899999,0.012128200000006473,[0.07083333333333333],[-0.13819444444444445],[1],[0],[0],[3.3062050999997155],2450.2611554999985,0.007341999998971005,[],[],[],[],[],[],2452.5751176999984,2455.5743499,2457.8840537999986,2457.8840537999986,2457.8840537999986,2457.8840537999986,2.9322916666666665,7.056086599999617,2464.934083099999,2468.9283504999985,2468.9283504999985,2468.9283504999985,2468.9283504999985,2468.9283504999985,None,2468.9283504999985,2468.9283504999985,2468.9283504999985,2468.9283504999985,None,,,,,,,,,102,1,-1,2023-02-20_11h57.28.576,Moral_Emotion_Task,2022.2.4,None,
