name,behave,evaluation,number,cond,situation,reason,propose,ending,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,key_resp.started,image_2.started,key_resp.keys,key_resp.rt,back.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,predictp.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,predictp_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text.started,predictp_3.started,slider.started,text_2.started,text_3.started,text_4.started,slider.response,slider.rt,text_6.started,text_6.stopped,text_5.started,text_5.stopped,key_resp_6.started,key_resp_6.stopped,key_resp_6.keys,key_resp_2.started,key_resp_2.stopped,image_3.started,image_3.stopped,key_resp_2.keys,predictp_2.stopped,mouse_3.stopped,predictp_3.stopped,text.stopped,key_resp_2.rt,key_resp_6.rt,participant,session,randomization,date,expName,psychopyVersion,frameRate,
乔南,乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈,乔南点燃熏香这种行为：,35,goodPsadE,materials/situations/35.PNG,materials/sadreason/35.PNG,materials/goodpropose/35.PNG,materials/sadending/35.PNG,0,72,72,72,,,,,,,,,,,,,2115.3581981,0.009989600000153587,[-0.35347222222222224],[-0.22569444444444445],[1],[0],[0],[2.7392597999996724],2118.1103624,0.013031599999521859,[-0.35347222222222224],[-0.22569444444444445],[1],[0],[0],[2.9120241000000533],2121.0316497,0.010072799999761628,[],[],[],[],[],[],2123.3433067,2126.3398518999998,2128.6402771,2128.6402771,2128.6402771,2128.6402771,1.1458333333333335,2.5666597999997975,2131.2165,2135.2244455000005,2135.2244455000005,2135.2244455000005,2135.2244455000005,2135.2244455000005,None,2135.2244455000005,2135.2244455000005,2135.2244455000005,2135.2244455000005,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
陈强,陈强挥手让堂兄去捡球。堂兄跑去捡球，,陈强挥手让堂兄去捡球这种行为：,37,badPsadE,materials/situations/37.PNG,materials/sadreason/37.PNG,materials/badpropose/37.PNG,materials/sadending/37.PNG,0,73,73,73,,,,,,,,,,,,,2135.2244455000005,0.010162399999899208,[-0.38055555555555554],[-0.19930555555555557],[1],[0],[0],[3.0761904999999388],2138.3089507,0.008585900000070978,[-0.3638888888888889],[-0.19930555555555557],[1],[0],[0],[1.5873639999999796],2139.9083429999996,0.009055399999851943,[],[],[],[],[],[],2142.2132021,2145.2102428000003,2147.5190154999996,2147.5190154999996,2147.5190154999996,2147.5190154999996,2.34375,3.520205299999361,2151.0401921999996,2155.0488318000002,2155.0488318000002,2155.0488318000002,2155.0488318000002,2155.0488318000002,None,2155.0488318000002,2155.0488318000002,2155.0488318000002,2155.0488318000002,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
赵智,赵智默默离开。挥手那人,赵智默默离开这种行为是：,8,goodPsadE,materials/situations/8.PNG,materials/sadreason/8.PNG,materials/goodpropose/8.PNG,materials/sadending/8.PNG,0,74,74,74,,,,,,,,,,,,,2155.0488318000002,0.01145989999986341,[-0.17708333333333334],[-0.17847222222222223],[1],[0],[0],[2.2800139999999374],2157.3400039000003,0.009562299999743118,[-0.17708333333333334],[-0.17847222222222223],[1],[0],[0],[1.3700410999999804],2158.7265976000003,0.011936100000639271,[-0.17708333333333334],[-0.17847222222222223],[1],[0],[0],[1.0393635000000359],2159.7688433999997,2162.7831073,2165.0880512,2165.0880512,2165.0880512,2165.0880512,1.5104166666666665,1.2017271000004257,2166.2943170000003,2170.2967334,2170.2967334,,2170.2967334,,space,2245.6903846,,2245.6903846,,s,,,,,17.329582599999867,75.3831355999996,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
李明,李明继续开车回家。这个路人,李明继续开车回家这种行为是：,9,goodPsadE,materials/situations/9.PNG,materials/sadreason/9.PNG,materials/goodpropose/9.PNG,materials/sadending/9.PNG,0,75,75,75,,,,,,,,,,,,,2263.0537692000003,0.01372189999983675,[0.1326388888888889],[-0.12638888888888888],[1],[0],[0],[3.692195900000115],2266.7536532999998,0.009678600000370352,[0.1326388888888889],[-0.12638888888888888],[1],[0],[0],[1.5518757999998343],2268.3245227,0.012518700000327954,[0.1326388888888889],[-0.12638888888888888],[1],[0],[0],[1.7180851000002804],2270.0463106,2273.0556651,2275.3577349,2275.3577349,2275.3577349,2275.3577349,2.6302083333333335,2.106671400000778,2277.4702534000003,2283.4791305000003,2283.4791305000003,2283.4791305000003,2283.4791305000003,2283.4791305000003,None,2283.4791305000003,2283.4791305000003,2283.4791305000003,2283.4791305000003,None,,,,2273.0556651,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
陈钢,陈钢同意飞机起飞。飞机,陈钢没有再要求清理跑道这种行为是：,16,goodPhappyE,materials/situations/16.PNG,materials/happyreason/16.PNG,materials/goodpropose/16.PNG,materials/happyending/16.PNG,0,76,76,76,,,,,,,,,,,,,2283.4791305000003,0.012629500000002736,[-0.14583333333333334],[-0.12083333333333333],[1],[0],[0],[3.035261399999399],2286.5421786,0.01618750000034197,[-0.14583333333333334],[-0.12083333333333333],[1],[0],[0],[1.6719329999996262],2288.2231730999997,0.01544099999955506,[-0.14583333333333334],[-0.12083333333333333],[1],[0],[0],[2.086934900000415],2290.311867,2293.3272547,2295.633007,2295.633007,2295.633007,2295.633007,5.953125,1.9249536000006628,2297.5606602000003,2301.5694270999998,2301.5694270999998,2301.5694270999998,2301.5694270999998,2301.5694270999998,None,2301.5694270999998,2301.5694270999998,2301.5694270999998,2301.5694270999998,None,,,,2293.3272547,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
李贝,李贝把这些肉给孩子们吃。孩子们,李贝把这些肉给孩子们吃这种行为是：,14,goodPhappyE,materials/situations/14.PNG,materials/happyreason/14.PNG,materials/goodpropose/14.PNG,materials/happyending/14.PNG,0,77,77,77,,,,,,,,,,,,,2301.5694270999998,0.011941699999624689,[0.24444444444444444],[-0.19652777777777777],[1],[0],[0],[2.0473666999996567],2303.6268631,0.010475500000211468,[0.2361111111111111],[-0.19652777777777777],[1],[0],[0],[1.4288555000002816],2305.0722376,0.01297340000019176,[0.2361111111111111],[-0.19652777777777777],[1],[0],[0],[1.706816699999763],2306.7840945000003,2309.7972001000003,2312.1050649000003,2312.1050649000003,2312.1050649000003,2312.1050649000003,3.9635416666666665,3.028222099999766,2315.1287737999996,2318.1369066,2318.1369066,2318.1369066,2318.1369066,2318.1369066,None,2318.1369066,2318.1369066,2318.1369066,2318.1369066,None,,,,2309.7972001000003,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
史琴,史琴给朋友系上安全带。她的朋友,史琴给朋友系上安全带这种行为是：,18,badPsadE,materials/situations/18.PNG,materials/sadreason/18.PNG,materials/badpropose/18.PNG,materials/sadending/18.PNG,0,78,78,78,,,,,,,,,,,,,2318.1369066,0.012207900000248628,[-0.004861111111111111],[-0.18263888888888888],[1],[0],[0],[1.9532988999999361],2320.0986331999998,0.01053920000049402,[-0.004861111111111111],[-0.18263888888888888],[1],[0],[0],[3.025329399999464],2323.1424832,0.011547699999937322,[],[],[],[],[],[],2325.4495884000003,2328.4497663999996,2330.7584351,2330.7584351,2330.7584351,2330.7584351,1.4166666666666665,1.3107482000004893,2332.0561194999996,2336.0620808,2336.0620808,2336.0620808,2336.0620808,2336.0620808,None,2336.0620808,2336.0620808,2336.0620808,2336.0620808,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
程峰,程峰没有提醒客户。客户继续使用这台电脑,程峰没有提醒客户这种行为：,48,badPhappyE,materials/situations/48.PNG,materials/happyreason/48.PNG,materials/badpropose/48.PNG,materials/happyending/48.PNG,0,79,79,79,,,,,,,,,,,,,2336.0620808,0.012758800000483461,[0.08958333333333333],[-0.1361111111111111],[1],[0],[0],[2.6211694999992687],2338.7004567,0.01722269999936543,[0.07152777777777777],[-0.1451388888888889],[1],[0],[0],[2.2161005999996632],2340.9363512000004,0.014154599999528727,[0.03888888888888889],[-0.15486111111111112],[1],[0],[0],[1.7997212000000218],2342.7408852000003,2345.7608462000003,2348.0580877999996,2348.0580877999996,2348.0580877999996,2348.0580877999996,2.875,1.60990159999983,2349.6690133999996,2354.6925187,2354.6925187,2354.6925187,2354.6925187,2354.6925187,None,2354.6925187,2354.6925187,2354.6925187,2354.6925187,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
许乐,许乐让男朋友去碎浪那边游泳。她的男朋友,许乐让男朋友去碎浪那边游泳这种行为：,42,goodPhappyE,materials/situations/42.PNG,materials/happyreason/42.PNG,materials/goodpropose/42.PNG,materials/happyending/42.PNG,0,80,80,80,,,,,,,,,,,,,2354.6925187,0.01707040000019333,[-0.09097222222222222],[-0.1527777777777778],[1],[0],[0],[2.712602899999183],2357.4174644,0.012649999999666761,[-0.08263888888888889],[-0.16944444444444445],[1],[0],[0],[3.000087300000814],2360.4341870000003,0.01749310000013793,[],[],[],[],[],[],2362.7231763000004,2365.7364181,2368.0400929,2368.0400929,2368.0400929,2368.0400929,3.0,1.6687503000002835,2369.7049259,2374.725811,2374.725811,2374.725811,2374.725811,2374.725811,None,2374.725811,2374.725811,2374.725811,2374.725811,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
方远,方远只顾自己继续吃饭。那名顾客,方远只顾自己继续吃饭这种行为：,43,badPsadE,materials/situations/43.PNG,materials/sadreason/43.PNG,materials/badpropose/43.PNG,materials/sadending/43.PNG,0,81,81,81,,,,,,,,,,,,,2374.725811,0.017554899999595364,[-0.00625],[-0.19444444444444445],[1],[0],[0],[2.3835844000004727],2377.1257683999997,0.014702899999974761,[-0.00625],[-0.19444444444444445],[1],[0],[0],[1.4273103999994419],2378.5662723,0.013821200000165845,[],[],[],[],[],[],2380.8694351999998,2383.8774575,2386.1870057,2386.1870057,2386.1870057,2386.1870057,3.0572916666666665,2.737823500000559,2388.9169278000004,2394.9425233999996,2394.9425233999996,2394.9425233999996,2394.9425233999996,2394.9425233999996,None,2394.9425233999996,2394.9425233999996,2394.9425233999996,2394.9425233999996,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
舒玲,舒玲把车借给同学。舒玲的同学,舒玲把自行车借给同学这种行为是：,12,badPhappyE,materials/situations/12.PNG,materials/happyreason/12.PNG,materials/badpropose/12.PNG,materials/happyending/12.PNG,0,82,82,82,,,,,,,,,,,,,2394.9425233999996,0.015671399999519053,[-0.18472222222222223],[-0.18055555555555555],[1],[0],[0],[2.16276039999957],2397.1211811,0.016267099999822676,[-0.21805555555555556],[-0.16458333333333333],[1],[0],[0],[1.8818134000002829],2399.0203075000004,0.017489900000327907,[],[],[],[],[],[],2401.3069984,2404.3165368000004,2406.6181357,2406.6181357,2406.6181357,2406.6181357,2.901041666666667,6.07603250000011,2412.7102649000003,2415.7251551000004,2415.7251551000004,2415.7251551000004,2415.7251551000004,2415.7251551000004,None,2415.7251551000004,2415.7251551000004,2415.7251551000004,2415.7251551000004,None,,,,2404.3165368000004,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
蒋文,蒋文没有管他妹妹。他的妹妹自己开车,蒋文没有管他妹妹这种行为：,32,badPsadE,materials/situations/32.PNG,materials/sadreason/32.PNG,materials/badpropose/32.PNG,materials/sadending/32.PNG,0,83,83,83,,,,,,,,,,,,,2415.7251551000004,0.016982799999823328,[-0.03194444444444444],[-0.09097222222222222],[1],[0],[0],[1.8481019000000742],2417.5920854,0.016543999999157677,[-0.03194444444444444],[-0.09097222222222222],[1],[0],[0],[2.5063601000001654],2420.1080051000004,0.009589299999788636,[],[],[],[],[],[],2422.4133976,2425.4266574,2427.7267263,2427.7267263,2427.7267263,2427.7267263,1.671875,2.38199159999931,2430.1069552000004,2433.1176874,2433.1176874,2433.1176874,2433.1176874,2433.1176874,None,2433.1176874,2433.1176874,2433.1176874,2433.1176874,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
王齐,王齐向同事推荐金枪鱼。他的一个同事吃了这道菜后，,王齐向同事推荐金枪鱼这种行为：,33,goodPsadE,materials/situations/33.PNG,materials/sadreason/33.PNG,materials/goodpropose/33.PNG,materials/sadending/33.PNG,0,84,84,84,,,,,,,,,,,,,2433.1176874,0.015723499999694468,[-0.10347222222222222],[-0.11180555555555556],[1],[0],[0],[2.6028403999998773],2435.7349625,0.013248899999780406,[-0.10347222222222222],[-0.11180555555555556],[1],[0],[0],[1.9149907000000894],2437.6675788,0.013246100000287697,[-0.11180555555555556],[-0.11180555555555556],[1],[0],[0],[1.9739356000000043],2439.6485274,2442.6507804,2444.9648586999997,2444.9648586999997,2444.9648586999997,2444.9648586999997,2.3020833333333335,2.1986102000000756,2447.1631071999996,2452.1804973000003,2452.1804973000003,2452.1804973000003,2452.1804973000003,2452.1804973000003,None,2452.1804973000003,2452.1804973000003,2452.1804973000003,2452.1804973000003,None,,,,2442.6507804,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
何伟,何伟让客人进入实验室。客人,何伟让客人进入实验室这种行为：,2,badPsadE,materials/situations/2.PNG,materials/sadreason/2.PNG,materials/badpropose/2.PNG,materials/sadending/2.PNG,0,85,85,85,,,,,,,,,,,,,2452.1804973000003,0.021733700000368117,[-0.0020833333333333333],[-0.10416666666666667],[1],[0],[0],[2.184624900000017],2454.3833659999996,0.017129799999565876,[-0.0020833333333333333],[-0.10416666666666667],[1],[0],[0],[1.7725791000002573],2456.1686594999996,0.010658399999556423,[],[],[],[],[],[],2458.47535,2461.4889779,2463.7823378999997,2463.7823378999997,2463.7823378999997,2463.7823378999997,1.0,3.1447132000002966,2466.9260333999996,2472.9386081999996,2472.9386081999996,2472.9386081999996,2472.9386081999996,2472.9386081999996,None,2472.9386081999996,2472.9386081999996,2472.9386081999996,2472.9386081999996,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
左艳,左艳让孩子坐上缆车。孩子,左艳让孩子坐上缆车这种行为是：,23,goodPsadE,materials/situations/23.PNG,materials/sadreason/23.PNG,materials/goodpropose/23.PNG,materials/sadending/23.PNG,0,86,86,86,,,,,,,,,,,,,2472.9386081999996,0.01875249999920925,[-0.09791666666666667],[-0.04097222222222222],[1],[0],[0],[2.117318100000375],2475.0704861,0.013736899999457819,[-0.09791666666666667],[-0.04097222222222222],[1],[0],[0],[2.1497761000000537],2477.2349412999997,0.011300500000288594,[],[],[],[],[],[],2479.5322874,2482.5458830000002,2484.8442450999996,2484.8442450999996,2484.8442450999996,2484.8442450999996,1.640625,2.5290234000003693,2487.3729011,2490.3832263,2490.3832263,2490.3832263,2490.3832263,2490.3832263,None,2490.3832263,2490.3832263,2490.3832263,2490.3832263,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
乔南,乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈,乔南点燃熏香这种行为：,35,goodPhappyE,materials/situations/35.PNG,materials/happyreason/35.PNG,materials/goodpropose/35.PNG,materials/happyending/35.PNG,0,87,87,87,,,,,,,,,,,,,2490.3832263,0.015873399999691173,[-0.2638888888888889],[-0.16944444444444445],[1],[0],[0],[2.2826858999997057],2492.6777177,0.0108488000005309,[-0.24722222222222223],[-0.16111111111111112],[1],[0],[0],[2.007955000000038],2494.7029135999996,0.017526599999655446,[-0.25555555555555554],[-0.14375],[1],[0],[0],[1.940095900000415],2496.6498538,2499.6561445,2501.9769373000004,2501.9769373000004,2501.9769373000004,2501.9769373000004,2.609375,2.357875900000181,2504.3383629000004,2508.3514235,2508.3514235,2508.3514235,2508.3514235,2508.3514235,None,2508.3514235,2508.3514235,2508.3514235,2508.3514235,None,,,,2499.6561445,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
徐雷,徐雷让女朋友过桥。徐雷的女朋友,徐雷让女朋友过桥这种行为是：,4,goodPhappyE,materials/situations/4.PNG,materials/happyreason/4.PNG,materials/goodpropose/4.PNG,materials/happyending/4.PNG,0,88,88,88,,,,,,,,,,,,,2508.3514235,0.017727999999806343,[-0.20277777777777778],[-0.19583333333333333],[1],[0],[0],[2.399797399999443],2510.7665541,0.013868000000002212,[-0.20277777777777778],[-0.19583333333333333],[1],[0],[0],[1.6103596000002653],2512.3894508999997,0.010758200000054785,[],[],[],[],[],[],2514.6952462000004,2517.7044982,2520.0127083,2520.0127083,2520.0127083,2520.0127083,6.119791666666667,1.6275378000000273,2521.6352254,2526.6541608,2526.6541608,2526.6541608,2526.6541608,2526.6541608,None,2526.6541608,2526.6541608,2526.6541608,2526.6541608,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
杨鹏,杨鹏马上让妻子吃药。他的妻子,杨鹏马上让妻子吃药这种行为是：,10,badPsadE,materials/situations/10.PNG,materials/sadreason/10.PNG,materials/badpropose/10.PNG,materials/sadending/10.PNG,0,89,89,89,,,,,,,,,,,,,2526.6541608,0.02025210000010702,[0.275],[-0.2590277777777778],[1],[0],[0],[1.6607977000003302],2528.330955,0.016788899999482965,[0.3347222222222222],[-0.23333333333333334],[1],[0],[0],[1.2927620999998908],2529.6380151,0.010580499999377935,[0.3506944444444444],[-0.25],[1],[0],[0],[1.4301488000000973],2531.0769458,2534.0970443,2536.398125,2536.398125,2536.398125,2536.398125,1.0520833333333335,2.3082523000002766,2538.7026246,2543.7138403000004,2543.7138403000004,2543.7138403000004,2543.7138403000004,2543.7138403000004,None,2543.7138403000004,2543.7138403000004,2543.7138403000004,2543.7138403000004,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
马超,马超继续读着报纸。孩子,马超继续读着报纸这种行为：,44,goodPsadE,materials/situations/44.PNG,materials/sadreason/44.PNG,materials/goodpropose/44.PNG,materials/sadending/44.PNG,0,90,90,90,,,,,,,,,,,,,2543.7138403000004,0.012272199999642908,[-0.38472222222222224],[-0.16319444444444445],[1],[0],[0],[1.7838592999996763],2545.5068833,0.01387449999947421,[-0.30833333333333335],[-0.15486111111111112],[1],[0],[0],[2.4628644000003987],2547.9875165,0.014419699999962177,[],[],[],[],[],[],2550.2896766,2553.2855606,2555.5992411,2555.5992411,2555.5992411,2555.5992411,3.458333333333333,3.104434500000025,2558.7019588,2561.7167895,2561.7167895,2561.7167895,2561.7167895,2561.7167895,None,2561.7167895,2561.7167895,2561.7167895,2561.7167895,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
方远,方远只顾自己继续吃饭。那名顾客,方远只顾自己继续吃饭这种行为：,43,goodPhappyE,materials/situations/43.PNG,materials/happyreason/43.PNG,materials/goodpropose/43.PNG,materials/happyending/43.PNG,0,91,91,91,,,,,,,,,,,,,2561.7167895,0.018444999999701395,[-0.14930555555555555],[-0.10902777777777778],[1],[0],[0],[2.204927700000553],2563.933052,0.010846199999832606,[-0.15902777777777777],[-0.1076388888888889],[1],[0],[0],[1.0285282000004372],2564.9820613999996,0.017693199999484932,[],[],[],[],[],[],2567.2819292,2570.2950403,2572.5873864,2572.5873864,2572.5873864,2572.5873864,4.421875,3.715168600000652,2576.3121380999996,2581.3166428,2581.3166428,2581.3166428,2581.3166428,2581.3166428,None,2581.3166428,2581.3166428,2581.3166428,2581.3166428,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
陈钢,陈钢同意飞机起飞。飞机,陈钢没有再要求清理跑道这种行为是：,16,goodPsadE,materials/situations/16.PNG,materials/sadreason/16.PNG,materials/goodpropose/16.PNG,materials/sadending/16.PNG,0,92,92,92,,,,,,,,,,,,,2581.3166428,0.012668100000155391,[0.02847222222222222],[-0.1638888888888889],[1],[0],[0],[2.7111669999994774],2584.0448989,0.013808400000016263,[0.02847222222222222],[-0.1638888888888889],[1],[0],[0],[1.6255976000002192],2585.6878564000003,0.015247100000124192,[],[],[],[],[],[],2587.9872315,2590.9912933,2593.2913758,2593.2913758,2593.2913758,2593.2913758,1.369791666666667,1.9134762999992745,2595.2056519000002,2599.2179051999997,2599.2179051999997,2599.2179051999997,2599.2179051999997,2599.2179051999997,None,2599.2179051999997,2599.2179051999997,2599.2179051999997,2599.2179051999997,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
赵晨,赵晨鼓励朋友下去游泳。赵晨的朋友在池塘,赵晨鼓励朋友下去游泳这种行为：,25,goodPsadE,materials/situations/25.PNG,materials/sadreason/25.PNG,materials/goodpropose/25.PNG,materials/sadending/25.PNG,0,93,93,93,,,,,,,,,,,,,2599.2179051999997,0.017192899999827205,[-0.049305555555555554],[-0.06597222222222222],[1],[0],[0],[1.721060099999704],2600.9628742,0.017662100000052305,[-0.049305555555555554],[-0.06597222222222222],[1],[0],[0],[1.6350814999996146],2602.6059511999997,0.012530900000456313,[-0.049305555555555554],[-0.06597222222222222],[1],[0],[0],[1.7212915999998586],2604.3315551,2607.3369104999997,2609.6577724000003,2609.6577724000003,2609.6577724000003,2609.6577724000003,1.8697916666666667,6.243679499999416,2615.8941502000002,2620.9118967,2620.9118967,2620.9118967,2620.9118967,2620.9118967,None,2620.9118967,2620.9118967,2620.9118967,2620.9118967,None,,,,2607.3369104999997,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
林蕾,林蕾把粉末放进朋友咖啡里。林蕾的朋友喝完咖啡后,林蕾把粉末放进朋友咖啡里这种行为：,1,goodPhappyE,materials/situations/1.PNG,materials/happyreason/1.PNG,materials/goodpropose/1.PNG,materials/happyending/1.PNG,0,94,94,94,,,,,,,,,,,,,2620.9118967,0.017205899999680696,[-0.04375],[-0.11388888888888889],[1],[0],[0],[2.649722400000428],2623.5742197000004,0.014111000000411877,[-0.04375],[-0.11388888888888889],[1],[0],[0],[1.571876699999848],2625.1669943,0.0195371999998315,[-0.04375],[-0.11388888888888889],[1],[0],[0],[1.9138440000006085],2627.0894376,2630.1008901,2632.4107449,2632.4107449,2632.4107449,2632.4107449,3.3072916666666665,2.3343189999995957,2634.7414562,2640.7699688999996,2640.7699688999996,2640.7699688999996,2640.7699688999996,2640.7699688999996,None,2640.7699688999996,2640.7699688999996,2640.7699688999996,2640.7699688999996,None,,,,2630.1008901,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
唐巧,唐巧让男孩走进冒烟的房子。男孩,唐巧让男孩走进冒烟房子这种行为是：,24,goodPhappyE,materials/situations/24.PNG,materials/happyreason/24.PNG,materials/goodpropose/24.PNG,materials/happyending/24.PNG,0,95,95,95,,,,,,,,,,,,,2640.7699688999996,0.020568099999763945,[-0.030555555555555555],[0.016666666666666666],[1],[0],[0],[2.313046499999473],2643.1001173,0.017682099999547063,[-0.030555555555555555],[0.016666666666666666],[1],[0],[0],[2.07154250000076],2645.1875317,0.015757600000142702,[-0.004166666666666667],[0.043055555555555555],[1],[0],[0],[2.0072340999995504],2647.2019825,2650.2156342000003,2652.5366852,2652.5366852,2652.5366852,2652.5366852,2.0,2.9091089000003194,2655.4386155999996,2659.4677014000004,2659.4677014000004,2659.4677014000004,2659.4677014000004,2659.4677014000004,None,2659.4677014000004,2659.4677014000004,2659.4677014000004,2659.4677014000004,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
刘芸,刘芸喂侄女米粉。小女孩吃下米粉后,刘芸喂侄女米粉这种行为：,36,badPsadE,materials/situations/36.PNG,materials/sadreason/36.PNG,materials/badpropose/36.PNG,materials/sadending/36.PNG,0,96,96,96,,,,,,,,,,,,,2659.4677014000004,0.0202302999996391,[0.07569444444444444],[-0.10416666666666667],[1],[0],[0],[1.62166839999918],2661.1095529,0.020307700000557816,[0.07569444444444444],[-0.10416666666666667],[1],[0],[0],[1.4820381999998062],2662.6053506000003,0.012830299999222916,[],[],[],[],[],[],2664.9037083999997,2667.9262470999997,2670.2216979,2670.2216979,2670.2216979,2670.2216979,1.7239583333333335,2.601580799999283,2672.8308248999997,2678.8417882,2678.8417882,2678.8417882,2678.8417882,2678.8417882,None,2678.8417882,2678.8417882,2678.8417882,2678.8417882,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
叶蓉,叶蓉把小狗卖给女顾客。小狗,叶蓉把小狗卖给女顾客这种行为：,39,badPhappyE,materials/situations/39.PNG,materials/happyreason/39.PNG,materials/badpropose/39.PNG,materials/happyending/39.PNG,0,97,97,97,,,,,,,,,,,,,2678.8417882,0.013394999999945867,[-0.05763888888888889],[-0.12152777777777778],[1],[0],[0],[2.564075100000082],2681.4174954000005,0.01188670000010461,[-0.049305555555555554],[-0.12152777777777778],[1],[0],[0],[1.4988042000004498],2682.9317625999997,0.012670399999478832,[],[],[],[],[],[],2685.2307285,2688.2416614,2690.5446827,2690.5446827,2690.5446827,2690.5446827,5.067708333333333,1.0052358000002641,2691.5605899999996,2694.5682985,2694.5682985,2694.5682985,2694.5682985,2694.5682985,None,2694.5682985,2694.5682985,2694.5682985,2694.5682985,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
严浩,严浩没有让乘客系好安全带。飞船开动后，这名乘客,严浩没有让乘客系好安全带这种行为：,45,goodPhappyE,materials/situations/45.PNG,materials/happyreason/45.PNG,materials/goodpropose/45.PNG,materials/happyending/45.PNG,0,98,98,98,,,,,,,,,,,,,2694.5682985,0.010395100000096136,[0.4125],[-0.09513888888888888],[1],[0],[0],[1.6496864999999161],2696.2376339999996,0.015503300000091258,[0.3472222222222222],[-0.06805555555555555],[1],[0],[0],[2.0652508000002854],2698.3145281,0.013139699999555887,[],[],[],[],[],[],2700.6173606999996,2703.6172013,2705.9302665,2705.9302665,2705.9302665,2705.9302665,2.973958333333333,3.2862771999998586,2709.2124147,2714.2239598,2714.2239598,2714.2239598,2714.2239598,2714.2239598,None,2714.2239598,2714.2239598,2714.2239598,2714.2239598,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
