1.2957 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1370.6813 	EXP 	image_3: autoDraw = False
1370.6813 	EXP 	back: image = 'materials/situations/27.PNG'
1370.6813 	EXP 	back: autoDraw = True
1375.0287 	DATA 	Mouse: Left button down, pos=(1230,334)
1375.0487 	EXP 	back: autoDraw = False
1375.0487 	EXP 	predictp: image = 'materials/sadreason/27.PNG'
1375.0487 	EXP 	predictp: autoDraw = True
1375.2868 	DATA 	Mouse:  Left button up, pos=(1230,334)
1378.2489 	DATA 	Mouse: Left button down, pos=(1244,297)
1378.2626 	EXP 	predictp: autoDraw = False
1378.2626 	EXP 	predictp_2: image = 'materials/badpropose/27.PNG'
1378.2626 	EXP 	predictp_2: autoDraw = True
1378.5657 	DATA 	Mouse:  Left button up, pos=(1244,297)
1380.5692 	EXP 	predictp_2: autoDraw = False
1380.5692 	EXP 	text: height = 0.04
1380.5692 	EXP 	text: height = 0.04
1380.5692 	EXP 	text: height = 0.04
1380.5692 	EXP 	text: text = '孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后'
1380.5692 	EXP 	text: autoDraw = True
1383.5717 	EXP 	text: autoDraw = False
1383.5717 	EXP 	predictp_3: image = 'materials/sadending/27.PNG'
1383.5717 	EXP 	predictp_3: autoDraw = True
1385.1615 	DATA 	Mouse: Left button down, pos=(1244,297)
1385.4679 	DATA 	Mouse:  Left button up, pos=(1244,297)
1385.8737 	EXP 	predictp_3: autoDraw = False
1385.8737 	EXP 	slider: markerPos = None
1385.8737 	EXP 	slider: markerPos = 4
1385.8737 	EXP 	text_3: height = 0.05
1385.8737 	EXP 	text_3: height = 0.05
1385.8737 	EXP 	text_3: height = 0.05
1385.8737 	EXP 	text_3: text = '孙泽买了一袋菠菜给奶奶这种行为：'
1385.8737 	EXP 	slider: autoDraw = True
1385.8737 	EXP 	text_2: autoDraw = True
1385.8737 	EXP 	text_3: autoDraw = True
1385.8737 	EXP 	text_4: autoDraw = True
1390.9570 	DATA 	Mouse: Left button down, pos=(731,437)
1390.9655 	EXP 	slider: markerPos = 1.140625
1390.9739 	EXP 	slider: markerPos = 1.140625
1390.9823 	EXP 	slider: markerPos = 1.140625
1390.9907 	EXP 	slider: markerPos = 1.140625
1391.0019 	EXP 	slider: markerPos = 1.140625
1391.0117 	EXP 	slider: markerPos = 1.140625
1391.0205 	EXP 	slider: markerPos = 1.140625
1391.0290 	EXP 	slider: markerPos = 1.140625
1391.0386 	EXP 	slider: markerPos = 1.140625
1391.0491 	EXP 	slider: markerPos = 1.140625
1391.0573 	EXP 	slider: markerPos = 1.140625
1391.0647 	EXP 	slider: markerPos = 1.140625
1391.0730 	EXP 	slider: markerPos = 1.140625
1391.0823 	EXP 	slider: markerPos = 1.140625
1391.0923 	EXP 	slider: markerPos = 1.140625
1391.0998 	EXP 	slider: markerPos = 1.140625
1391.1081 	EXP 	slider: markerPos = 1.140625
1391.1154 	EXP 	slider: markerPos = 1.140625
1391.1239 	EXP 	slider: markerPos = 1.140625
1391.1339 	EXP 	slider: markerPos = 1.140625
1391.1423 	EXP 	slider: markerPos = 1.140625
1391.1502 	EXP 	slider: markerPos = 1.140625
1391.1588 	EXP 	slider: markerPos = 1.140625
1391.1667 	EXP 	slider: markerPos = 1.140625
1391.1756 	EXP 	slider: markerPos = 1.140625
1391.1849 	EXP 	slider: markerPos = 1.140625
1391.1944 	EXP 	slider: markerPos = 1.140625
1391.2024 	EXP 	slider: markerPos = 1.140625
1391.2105 	EXP 	slider: markerPos = 1.140625
1391.2196 	EXP 	slider: markerPos = 1.140625
1391.2287 	EXP 	slider: markerPos = 1.140625
1391.2395 	EXP 	slider: markerPos = 1.140625
1391.2412 	DATA 	Mouse:  Left button up, pos=(731,437)
1391.2502 	EXP 	slider: markerPos = 1.140625
1391.2535 	EXP 	slider: autoDraw = False
1391.2535 	EXP 	text_2: autoDraw = False
1391.2535 	EXP 	text_3: autoDraw = False
1391.2535 	EXP 	text_4: autoDraw = False
1391.2535 	EXP 	text_6: autoDraw = True
1397.2390 	EXP 	New trial (rep=0, index=4): {'name': '李浩', 'behave': '李浩不理会侄子胃疼。他的侄子很快就', 'evaluation': '李浩不理会侄子胃疼这种行为：', 'number': 31, 'cond': 'badPhappyE', 'situation': 'materials/situations/31.PNG', 'reason': 'materials/happyreason/31.PNG', 'propose': 'materials/badpropose/31.PNG', 'ending': 'materials/happyending/31.PNG'}
1397.2522 	EXP 	text_6: autoDraw = False
1397.2522 	EXP 	text_6: autoDraw = False
1397.2522 	EXP 	text_5: autoDraw = True
1397.2522 	EXP 	text_5: autoDraw = False
1397.2522 	EXP 	text_5: autoDraw = False
1397.2522 	EXP 	image_3: autoDraw = True
1397.2522 	EXP 	image_3: autoDraw = False
1397.2522 	EXP 	image_3: autoDraw = False
1397.2522 	EXP 	back: image = 'materials/situations/31.PNG'
1397.2522 	EXP 	back: autoDraw = True
1404.9969 	DATA 	Mouse: Left button down, pos=(1123,310)
1405.0125 	EXP 	back: autoDraw = False
1405.0125 	EXP 	predictp: image = 'materials/happyreason/31.PNG'
1405.0125 	EXP 	predictp: autoDraw = True
1405.2683 	DATA 	Mouse:  Left button up, pos=(1123,310)
1415.0170 	EXP 	predictp: autoDraw = False
1415.0170 	EXP 	predictp_2: image = 'materials/badpropose/31.PNG'
1415.0170 	EXP 	predictp_2: autoDraw = True
1415.0602 	DATA 	Mouse: Left button down, pos=(1097,286)
1415.0749 	EXP 	predictp_2: autoDraw = False
1415.0749 	EXP 	text: height = 0.04
1415.0749 	EXP 	text: height = 0.04
1415.0749 	EXP 	text: height = 0.04
1415.0749 	EXP 	text: text = '李浩不理会侄子胃疼。他的侄子很快就'
1415.0749 	EXP 	text: autoDraw = True
1415.3410 	DATA 	Mouse:  Left button up, pos=(1097,286)
1418.0805 	EXP 	text: autoDraw = False
1418.0805 	EXP 	predictp_3: image = 'materials/happyending/31.PNG'
1418.0805 	EXP 	predictp_3: autoDraw = True
1420.3791 	EXP 	predictp_3: autoDraw = False
1420.3791 	EXP 	slider: markerPos = None
1420.3791 	EXP 	slider: markerPos = 4
1420.3791 	EXP 	text_3: height = 0.05
1420.3791 	EXP 	text_3: height = 0.05
1420.3791 	EXP 	text_3: height = 0.05
1420.3791 	EXP 	text_3: text = '李浩不理会侄子胃疼这种行为：'
1420.3791 	EXP 	slider: autoDraw = True
1420.3791 	EXP 	text_2: autoDraw = True
1420.3791 	EXP 	text_3: autoDraw = True
1420.3791 	EXP 	text_4: autoDraw = True
1424.2357 	DATA 	Mouse: Left button down, pos=(1107,431)
1424.2451 	EXP 	slider: markerPos = 3.0989583333333335
1424.2573 	EXP 	slider: markerPos = 3.0989583333333335
1424.2684 	EXP 	slider: markerPos = 3.0989583333333335
1424.2781 	EXP 	slider: markerPos = 3.0989583333333335
1424.2879 	EXP 	slider: markerPos = 3.0989583333333335
1424.2987 	EXP 	slider: markerPos = 3.0989583333333335
1424.3091 	EXP 	slider: markerPos = 3.0989583333333335
1424.3181 	EXP 	slider: markerPos = 3.0989583333333335
1424.3275 	EXP 	slider: markerPos = 3.0989583333333335
1424.3368 	EXP 	slider: markerPos = 3.0989583333333335
1424.3460 	EXP 	slider: markerPos = 3.0989583333333335
1424.3588 	EXP 	slider: markerPos = 3.0989583333333335
1424.3682 	EXP 	slider: markerPos = 3.0989583333333335
1424.3798 	EXP 	slider: markerPos = 3.0989583333333335
1424.3905 	EXP 	slider: markerPos = 3.0989583333333335
1424.4033 	EXP 	slider: markerPos = 3.0989583333333335
1424.4157 	EXP 	slider: markerPos = 3.0989583333333335
1424.4249 	EXP 	slider: markerPos = 3.0989583333333335
1424.4353 	EXP 	slider: markerPos = 3.0989583333333335
1424.4451 	EXP 	slider: markerPos = 3.0989583333333335
1424.4544 	EXP 	slider: markerPos = 3.0989583333333335
1424.4630 	EXP 	slider: markerPos = 3.0989583333333335
1424.4726 	EXP 	slider: markerPos = 3.0989583333333335
1424.4825 	EXP 	slider: markerPos = 3.0989583333333335
1424.4913 	EXP 	slider: markerPos = 3.0989583333333335
1424.5003 	EXP 	slider: markerPos = 3.0989583333333335
1424.5093 	EXP 	slider: markerPos = 3.0989583333333335
1424.5136 	DATA 	Mouse:  Left button up, pos=(1107,431)
1424.5253 	EXP 	slider: markerPos = 3.0989583333333335
1424.5294 	EXP 	slider: autoDraw = False
1424.5294 	EXP 	text_2: autoDraw = False
1424.5294 	EXP 	text_3: autoDraw = False
1424.5294 	EXP 	text_4: autoDraw = False
1424.5294 	EXP 	text_6: autoDraw = True
1429.5169 	EXP 	New trial (rep=0, index=5): {'name': '王丽', 'behave': '王丽戴橡胶手套检查病人。病人', 'evaluation': '王丽戴橡胶手套检查病人这种行为是：', 'number': 7, 'cond': 'goodPsadE', 'situation': 'materials/situations/7.PNG', 'reason': 'materials/sadreason/7.PNG', 'propose': 'materials/goodpropose/7.PNG', 'ending': 'materials/sadending/7.PNG'}
1429.5348 	EXP 	text_6: autoDraw = False
1429.5348 	EXP 	text_6: autoDraw = False
1429.5348 	EXP 	text_5: autoDraw = True
1429.5348 	EXP 	text_5: autoDraw = False
1429.5348 	EXP 	text_5: autoDraw = False
1429.5348 	EXP 	image_3: autoDraw = True
1429.5348 	EXP 	image_3: autoDraw = False
1429.5348 	EXP 	image_3: autoDraw = False
1429.5348 	EXP 	back: image = 'materials/situations/7.PNG'
1429.5348 	EXP 	back: autoDraw = True
1432.2066 	DATA 	Mouse: Left button down, pos=(1156,423)
1432.2277 	EXP 	back: autoDraw = False
1432.2277 	EXP 	predictp: image = 'materials/sadreason/7.PNG'
1432.2277 	EXP 	predictp: autoDraw = True
1432.4448 	DATA 	Mouse:  Left button up, pos=(1156,423)
1438.6412 	DATA 	Mouse: Left button down, pos=(1170,448)
1438.6539 	EXP 	predictp: autoDraw = False
1438.6539 	EXP 	predictp_2: image = 'materials/goodpropose/7.PNG'
1438.6539 	EXP 	predictp_2: autoDraw = True
1438.8601 	DATA 	Mouse:  Left button up, pos=(1144,423)
1440.9554 	EXP 	predictp_2: autoDraw = False
1440.9554 	EXP 	predictp_2: autoDraw = False
1440.9554 	EXP 	text: height = 0.04
1440.9554 	EXP 	text: height = 0.04
1440.9554 	EXP 	text: height = 0.04
1440.9554 	EXP 	text: text = '王丽戴橡胶手套检查病人。病人'
1440.9554 	EXP 	text: autoDraw = True
1443.9594 	EXP 	text: autoDraw = False
1443.9594 	EXP 	text: autoDraw = False
1443.9594 	EXP 	predictp_3: image = 'materials/sadending/7.PNG'
1443.9594 	EXP 	predictp_3: autoDraw = True
1445.7553 	DATA 	Mouse: Left button down, pos=(707,279)
1446.0277 	DATA 	Mouse:  Left button up, pos=(671,279)
1446.2644 	EXP 	predictp_3: autoDraw = False
1446.2644 	EXP 	slider: markerPos = None
1446.2644 	EXP 	slider: markerPos = 4
1446.2644 	EXP 	text_3: height = 0.05
1446.2644 	EXP 	text_3: height = 0.05
1446.2644 	EXP 	text_3: height = 0.05
1446.2644 	EXP 	text_3: text = '王丽戴橡胶手套检查病人这种行为是：'
1446.2644 	EXP 	slider: autoDraw = True
1446.2644 	EXP 	text_2: autoDraw = True
1446.2644 	EXP 	text_3: autoDraw = True
1446.2644 	EXP 	text_4: autoDraw = True
1449.5729 	DATA 	Mouse: Left button down, pos=(654,355)
1449.8291 	DATA 	Mouse:  Left button up, pos=(654,355)
1452.8480 	DATA 	Mouse: Left button down, pos=(730,448)
1452.8560 	EXP 	slider: markerPos = 1.1354166666666665
1452.8685 	EXP 	slider: markerPos = 1.1354166666666665
1452.8777 	EXP 	slider: markerPos = 1.1354166666666665
1452.8871 	EXP 	slider: markerPos = 1.1354166666666665
1452.8968 	EXP 	slider: markerPos = 1.1354166666666665
1452.9054 	EXP 	slider: markerPos = 1.1354166666666665
1452.9170 	EXP 	slider: markerPos = 1.1354166666666665
1452.9262 	EXP 	slider: markerPos = 1.1354166666666665
1452.9374 	EXP 	slider: markerPos = 1.1354166666666665
1452.9466 	EXP 	slider: markerPos = 1.1354166666666665
1452.9558 	EXP 	slider: markerPos = 1.1354166666666665
1452.9649 	EXP 	slider: markerPos = 1.1354166666666665
1452.9747 	EXP 	slider: markerPos = 1.1354166666666665
1452.9835 	EXP 	slider: markerPos = 1.1354166666666665
1452.9927 	EXP 	slider: markerPos = 1.1354166666666665
1453.0048 	EXP 	slider: markerPos = 1.1354166666666665
1453.0146 	EXP 	slider: markerPos = 1.1354166666666665
1453.0273 	EXP 	slider: markerPos = 1.1354166666666665
1453.0372 	EXP 	slider: markerPos = 1.1354166666666665
1453.0469 	EXP 	slider: markerPos = 1.1354166666666665
1453.0595 	EXP 	slider: markerPos = 1.1354166666666665
1453.0724 	EXP 	slider: markerPos = 1.1354166666666665
1453.0840 	EXP 	slider: markerPos = 1.1354166666666665
1453.0941 	EXP 	slider: markerPos = 1.1354166666666665
1453.1036 	EXP 	slider: markerPos = 1.1354166666666665
1453.1140 	EXP 	slider: markerPos = 1.1354166666666665
1453.1162 	DATA 	Mouse:  Left button up, pos=(730,448)
1453.1279 	EXP 	slider: markerPos = 1.1354166666666665
1453.1332 	EXP 	slider: autoDraw = False
1453.1332 	EXP 	text_2: autoDraw = False
1453.1332 	EXP 	text_3: autoDraw = False
1453.1332 	EXP 	text_4: autoDraw = False
1453.1332 	EXP 	text_6: autoDraw = True
1459.1276 	EXP 	New trial (rep=0, index=6): {'name': '陈杰', 'behave': '陈杰离开家去见朋友。警报一直在响，房屋', 'evaluation': '陈杰离开家去见朋友这种行为：', 'number': 29, 'cond': 'badPhappyE', 'situation': 'materials/situations/29.PNG', 'reason': 'materials/happyreason/29.PNG', 'propose': 'materials/badpropose/29.PNG', 'ending': 'materials/happyending/29.PNG'}
1459.1461 	EXP 	text_6: autoDraw = False
1459.1461 	EXP 	text_6: autoDraw = False
1459.1461 	EXP 	text_5: autoDraw = True
1459.1461 	EXP 	text_5: autoDraw = False
1459.1461 	EXP 	text_5: autoDraw = False
1459.1461 	EXP 	image_3: autoDraw = True
1459.1461 	EXP 	image_3: autoDraw = False
1459.1461 	EXP 	image_3: autoDraw = False
1459.1461 	EXP 	back: image = 'materials/situations/29.PNG'
1459.1461 	EXP 	back: autoDraw = True
1465.6287 	DATA 	Mouse: Left button down, pos=(952,294)
1465.6448 	EXP 	back: autoDraw = False
1465.6448 	EXP 	predictp: image = 'materials/happyreason/29.PNG'
1465.6448 	EXP 	predictp: autoDraw = True
1465.8730 	DATA 	Mouse:  Left button up, pos=(927,308)
1474.7459 	DATA 	Mouse: Left button down, pos=(954,395)
1474.7630 	EXP 	predictp: autoDraw = False
1474.7630 	EXP 	predictp_2: image = 'materials/badpropose/29.PNG'
1474.7630 	EXP 	predictp_2: autoDraw = True
1475.0287 	DATA 	Mouse:  Left button up, pos=(954,395)
1477.0690 	EXP 	predictp_2: autoDraw = False
1477.0690 	EXP 	text: height = 0.04
1477.0690 	EXP 	text: height = 0.04
1477.0690 	EXP 	text: height = 0.04
1477.0690 	EXP 	text: text = '陈杰离开家去见朋友。警报一直在响，房屋'
1477.0690 	EXP 	text: autoDraw = True
1480.0690 	EXP 	text: autoDraw = False
1480.0690 	EXP 	predictp_3: image = 'materials/happyending/29.PNG'
1480.0690 	EXP 	predictp_3: autoDraw = True
1482.1943 	DATA 	Mouse: Left button down, pos=(1259,406)
1482.3655 	EXP 	predictp_3: autoDraw = False
1482.3655 	EXP 	slider: markerPos = None
1482.3655 	EXP 	slider: markerPos = 4
1482.3655 	EXP 	text_3: height = 0.05
1482.3655 	EXP 	text_3: height = 0.05
1482.3655 	EXP 	text_3: height = 0.05
1482.3655 	EXP 	text_3: text = '陈杰离开家去见朋友这种行为：'
1482.3655 	EXP 	slider: autoDraw = True
1482.3655 	EXP 	text_2: autoDraw = True
1482.3655 	EXP 	text_3: autoDraw = True
1482.3655 	EXP 	text_4: autoDraw = True
1482.3655 	EXP 	slider: markerPos = 3.890625
1482.3729 	EXP 	slider: markerPos = 3.890625
1482.3810 	EXP 	slider: markerPos = 3.890625
1482.3885 	EXP 	slider: markerPos = 3.890625
1482.4008 	EXP 	slider: markerPos = 3.890625
1482.4085 	EXP 	slider: markerPos = 3.890625
1482.4164 	EXP 	slider: markerPos = 3.890625
1482.4248 	EXP 	slider: markerPos = 3.890625
1482.4337 	EXP 	slider: markerPos = 3.890625
1482.4437 	EXP 	slider: markerPos = 3.890625
1482.4526 	EXP 	slider: markerPos = 3.890625
1482.4625 	EXP 	slider: markerPos = 3.890625
1482.4725 	EXP 	slider: markerPos = 3.890625
1482.4805 	EXP 	slider: markerPos = 3.890625
1482.4910 	EXP 	slider: markerPos = 3.890625
1482.4937 	DATA 	Mouse:  Left button up, pos=(1259,406)
1482.5007 	EXP 	slider: markerPos = 3.890625
1482.5069 	EXP 	slider: autoDraw = False
1482.5069 	EXP 	text_2: autoDraw = False
1482.5069 	EXP 	text_3: autoDraw = False
1482.5069 	EXP 	text_4: autoDraw = False
1482.5069 	EXP 	text_6: autoDraw = True
1485.4968 	EXP 	New trial (rep=0, index=7): {'name': '乔南', 'behave': '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈', 'evaluation': '乔南点燃熏香这种行为：', 'number': 35, 'cond': 'goodPsadE', 'situation': 'materials/situations/35.PNG', 'reason': 'materials/sadreason/35.PNG', 'propose': 'materials/goodpropose/35.PNG', 'ending': 'materials/sadending/35.PNG'}
1485.5185 	EXP 	text_6: autoDraw = False
1485.5185 	EXP 	text_6: autoDraw = False
1485.5185 	EXP 	text_5: autoDraw = True
1485.5185 	EXP 	text_5: autoDraw = False
1485.5185 	EXP 	text_5: autoDraw = False
1485.5185 	EXP 	image_3: autoDraw = True
1485.5185 	EXP 	image_3: autoDraw = False
1485.5185 	EXP 	image_3: autoDraw = False
1485.5185 	EXP 	back: image = 'materials/situations/35.PNG'
1485.5185 	EXP 	back: autoDraw = True
1490.9780 	DATA 	Mouse: Left button down, pos=(1489,392)
1490.9986 	EXP 	back: autoDraw = False
1490.9986 	EXP 	predictp: image = 'materials/sadreason/35.PNG'
1490.9986 	EXP 	predictp: autoDraw = True
1491.2253 	DATA 	Mouse:  Left button up, pos=(1489,392)
1497.3645 	DATA 	Mouse: Left button down, pos=(1430,381)
1497.3825 	EXP 	predictp: autoDraw = False
1497.3825 	EXP 	predictp_2: image = 'materials/goodpropose/35.PNG'
1497.3825 	EXP 	predictp_2: autoDraw = True
1497.6132 	DATA 	Mouse:  Left button up, pos=(1430,381)
1499.6987 	EXP 	predictp_2: autoDraw = False
1499.6987 	EXP 	text: height = 0.04
1499.6987 	EXP 	text: height = 0.04
1499.6987 	EXP 	text: height = 0.04
1499.6987 	EXP 	text: text = '乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈'
1499.6987 	EXP 	text: autoDraw = True
1502.6977 	EXP 	text: autoDraw = False
1502.6977 	EXP 	predictp_3: image = 'materials/sadending/35.PNG'
1502.6977 	EXP 	predictp_3: autoDraw = True
1504.9824 	EXP 	predictp_3: autoDraw = False
1504.9824 	EXP 	slider: markerPos = None
1504.9824 	EXP 	slider: markerPos = 4
1504.9824 	EXP 	text_3: height = 0.05
1504.9824 	EXP 	text_3: height = 0.05
1504.9824 	EXP 	text_3: height = 0.05
1504.9824 	EXP 	text_3: text = '乔南点燃熏香这种行为：'
1504.9824 	EXP 	slider: autoDraw = True
1504.9824 	EXP 	text_2: autoDraw = True
1504.9824 	EXP 	text_3: autoDraw = True
1504.9824 	EXP 	text_4: autoDraw = True
1510.6172 	DATA 	Mouse: Left button down, pos=(919,445)
1510.6277 	EXP 	slider: markerPos = 2.1197916666666665
1510.6368 	EXP 	slider: markerPos = 2.1197916666666665
1510.6469 	EXP 	slider: markerPos = 2.1197916666666665
1510.6599 	EXP 	slider: markerPos = 2.1197916666666665
1510.6726 	EXP 	slider: markerPos = 2.1197916666666665
1510.6822 	EXP 	slider: markerPos = 2.1197916666666665
1510.6919 	EXP 	slider: markerPos = 2.1197916666666665
1510.7045 	EXP 	slider: markerPos = 2.1197916666666665
1510.7159 	EXP 	slider: markerPos = 2.1197916666666665
1510.7339 	EXP 	slider: markerPos = 2.1197916666666665
1510.7454 	EXP 	slider: markerPos = 2.1197916666666665
1510.7554 	EXP 	slider: markerPos = 2.1197916666666665
1510.7656 	EXP 	slider: markerPos = 2.1197916666666665
1510.7755 	EXP 	slider: markerPos = 2.1197916666666665
1510.7897 	EXP 	slider: markerPos = 2.1197916666666665
1510.8003 	EXP 	slider: markerPos = 2.1197916666666665
1510.8098 	EXP 	slider: markerPos = 2.1197916666666665
1510.8187 	EXP 	slider: markerPos = 2.1197916666666665
1510.8283 	EXP 	slider: markerPos = 2.1197916666666665
1510.8378 	EXP 	slider: markerPos = 2.1197916666666665
1510.8474 	EXP 	slider: markerPos = 2.1197916666666665
1510.8603 	EXP 	slider: markerPos = 2.1197916666666665
1510.8713 	EXP 	slider: markerPos = 2.1197916666666665
1510.8816 	EXP 	slider: markerPos = 2.1197916666666665
1510.8922 	EXP 	slider: markerPos = 2.1197916666666665
